,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX4956,Đồ án thiết kế sản phẩm dệt thoi,3(0-0-6-12),3,6,0.5
,MSE5121,Tái sinh vật liệu,2(2-0-0-4),2,2,0.7
,MSE5180,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5
,MSE5190,Đồ án tốt nghiệp kỹ sư (KTGT),10(0-0-20-20),10,25,0.5
,MSE5111,Kỹ thuật luyện thép lò điện,2(2-0-0-4),2,2,0.7
,EV2126,Thủy lực trong CNMT,3(2-1-1-6),3,4.5,0.7
,TEX4114,Thiết bị da giầy,2(2-0-0-4),2,2,0.7
,TEX4124,Thiết kế công nghệ quá trình sản xuất giầy,2(0-0-4-4),2,6,0.5
,TEX4134,Thiết kế dây chuyền sản xuất giầy,2(1-2-0-4),2,3,0.6
,TEX4144,Thực hành công nghệ sản xuất giầy,2(0-0-4-4),2,6,0.5
,TEX4914,Thực tập kỹ thuật,2(0-0-6-4),2,4,0.6
,TEX4924,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5
,ED3260,Tâm lí học nghề nghiệp,2(1-0-2-4),2,4,0.7
,ED3270,Đánh giá và kiểm định chất lượng giáo dục,2(2-1-0-4),2,3,0.7
,FL1113,Tiếng Anh 7,3(0-6-0-6),0,6,0.7
,CH1012,Hóa học 1,2(2-1-0-4),2,3,0.5
,IT3024,Toán rời rạc,2(2-1-0-4),2,3,0.7
,IT3914,Đồ án lập trình,2(0-0-0-4),2,4,0.7
,IT3804,Thực tập doanh nghiệp,2(0-0-6-4),2,4,0.7
,IT4364,Phân tích thiết kế hệ thống,3(2-2-0-6),3,4,0.7
