,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME6988,Quản lý sản xuất tiên tiến,2(2-1-0-4),2,3,0.7
,ME6320,Lý thuyết tạo hình bề mặt,2(2-1-0-4),2,3,0.7
,ME5000,Quản trị dự án KTCK,2(2-1-0-4),2,3,0.7
,ME6311,Máy và thiết bị công nghệ cao trong sản xuất cơ khí,2(2-1-0-4),2,3,0.7
,ME6380,Độ tin cậy và tuổi thọ của thiết bị cơ khí,2(2-1-0-4),2,3,0.7
,ME5280,Thiết kế máy chính xác,3(3-1-0-6),3,4,0.7
,ME5281,Đồ án thiết kế hệ thống quang điện tử,3(3-1-0-6),3,6,0.5
,ME6390,Lý thuyết dẻo ứng dụng,2(2-1-0-4),2,3,0.7
,ME5412,Học máy ứng dụng trong cơ khí,2(2-1-0-4),2,3,0.7
,ME5418,Đồ án công nghệ sản phẩm chất dẻo,2(0-0-4-4),2,4,0.5
,ME6387,Lý thuyết biến dạng dẻo kim loại,3(3-0-1-6),3,4.5,0.7
,ME6385,Công nghệ khuôn dập chính xác,2(2-0-1-4),2,3.5,0.7
,ME4227,Công nghệ hàn áp lực,2(2-1-0-4),2,3,0.7
,ME5816,Mô phỏng vật liệu và phân tích kết cấu trong thiết kế,2(2-1-0-4),2,3,0.7
,ME5321,Công nghệ ép chảy,2(2-0-1-4),2,3.5,0.7
,ME4215,Tự động hóa quá trình hàn,3(3-1-0-6),3,4,0.7
,ME6410,Lý thuyết quá trình luyện kim khi hàn,2(2-0-0-4),2,2,0.7
,ME5916,Đồ án Thiết kế hệ thống hàn tự động (ĐA2),3(0-0-6-6),3,6,0.5
,ME5917,Đồ án kết cấu hàn (ĐA2),3(0-0-6-6),3,6,0.5
,ME6367,Công nghệ bề mặt chính xác,3(3-1-0-6),3,4,0.7
