,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ET4111E,Kỹ thuật đo lường y sinh,3(3-0-1-6),3,4.5,0.6
,ET4456E,Giải phẫu và sinh lý,3(3-1-0-6),3,4,0.6
,ET4100E,Cơ sở điện sinh học,2(2-0-1-4),2,3.5,0.6
,ET4570E,Xử lý tín hiệu y sinh số,3(3-0-1-6),3,4.5,0.6
,ET4248E,Học máy trong y tế,3(3-1-0-6),3,4,0.6
,ET3168E,Phương pháp thống kê dữ liệu y sinh,3(3-1-0-6),3,4,0.6
,ET3176E,Thiết kế kỹ thuật y sinh I,1(0-0-2-2),1,3,0.5
,ET3178E,Thiết kế kỹ thuật y sinh II,1(0-0-2-2),1,3,0.5
,ET4216E,Thiết kế kỹ thuật y sinh III,1(0-0-2-2),1,3,0.5
,ET4480E,Công nghệ chuẩn đoán hình ảnh I,3(3-1-0-6),3,4,0.6
,ET4120E,Thiết bị điện tử y sinh I,2(2-0-1-4),2,3.5,0.6
,ET4471E,Mạch xử lý tín hiệu y sinh,3(2-1-1-6),3,4.5,0.6
,ET4500E,Xử lý ảnh y tế,3(3-0-1-6),3,4.5,0.6
,ET4550E,An toàn bức xạ và an toàn điện trong y tế,2(2-1-0-4),2,3,0.6
,ET4235E,IoT trong y tế,3(3-1-0-6),3,4,0.6
,ET4596E,Tin sinh học,3(3-1-0-6),3,4,0.6
,ET4265E,Kỹ thuật thần kinh,3(3-1-0-6),3,4,0.6
,1TD265,Applied Cloud Computing, ,6,0,1
,1DL330,Functional Programming I, ,3,0,1
,1DL242,Advanced Software Design, ,3,0,1
