,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MI3373,Hệ điều hành,2(2-1-0-4),2,3,0.7
,MI4283,CĐ3: Logic thuật toán,2(2-1-0-4),2,3,0.7
,PH4073,Công nghệ vi điện tử,"2(2-1-0,5-4)",2,4,0.7
,PH4083,Từ học và vật liệu từ,"2(2-1-0,5-4)",2,4,0.7
,PH4093,Các cấu trúc nano,"2(2-1-0,5-4)",2,4,0.7
,PH4103,CN và linh kiện MEMS,"2(2-1-0,5-4)",2,4,0.7
,PH4123,Mô phỏng linh kiện và quá trình bán dẫn,"2(2-1-0,5-4)",2,4,0.7
,PH4133,Vật liệu polyme,"2(2-1-0,5-4)",2,4,0.7
,PH4143,Các phương pháp phân tích thực nghiệm,"2(2-1-0,5-4)",2,4,0.7
,BF4314,Hệ thống văn bản quản lý chất lượng,3(2-2-0-6),3,4,0.6
,BF4315,Xử lý thống kê ứng dụng,2(2-1-0-4),2,3,0.7
,ET3290E,Xây dựng đề tài thiết kế,1(0-0-2-4),1,3,1
,BF4316,Marketing thực phẩm,2(2-0-0-4),2,2,0.7
,BF4317,Bao bì thực phẩm,2(2-0-0-4),2,2,0.7
,BF4318,Tiêu chuẩn và quy chuẩn thực phẩm,2(2-0-0-4),2,2,0.7
,BF4319,Phụ gia thực phẩm,2(2-0-0-4),2,2,0.7
,BF4321,Đồ án chuyên ngành QLCL,2(0-0-4-4),2,4,0.5
,BF4340,Hệ thống quản lý và đảm bảo chất lượng,2(2-1-0-4),2,3,0.6
,BF4411,Máy và thiết bị chế biến thực phẩm,3(3-0-0-6),3,3,0.8
,BF4412,Điều khiển tự động các quá trình công nghệ thực phẩm,2(2-0-0-4),2,2,0.8
