,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,FL1100,Tiếng Anh 1,3(0-6-0-6),0,6,0.7
,CH3129,Hóa vô cơ,2(2-1-0-4),2,3,0.7
,IT1120,Tin học đại cương,4(3-1-1-8),4,5.5,0.6
,MI2070,Toán nâng cao,2(2-1-0-3),2,3,0.7
,MI3054,Hàm biến phức và đại số ma trận,2(2-0-0-4),2,2,0.5
,BF1016,Sinh học đại cương,4(3-1-0.5-8),4,5,0.7
,EE118,Thiết kế hệ thống số 1,4(3-1-1-8),4,5.5,0.7
,EE128,Linh kiện điện tử bán dẫn,3(3-1-0-6),3,4,0.7
,EE140,Nguyên lý trường điện từ,4(4-1-0-6),4,5,0.7
,EE3736,Điện tử 1,4(4-1-0-8),4,5,0.7
,EE3746,Điện tử 2,4(4-1-0-8),4,5,0.7
,EE4432,Thiết bị điều khiển công nghiệp,3(3-0-0.5-6),3,4,0.7
,EE4433,Tối ưu hoá và điều khiển tối ưu,3(3-1-0-6),3,4,0.7
,EE4435,Hệ thống điều khiển số,3(3-0-1-6),3,4.5,0.5
,IT4013,An toàn thông tin,3(3-1-0-6),3,4,0.7
,IT4053,Phân tích và thiết kế thuật toán,2(2-1-0-4),2,3,0.7
,IT4173,Xử lý số tín hiệu,3(3-1-0-6),3,4,0.6
,ME3006,Kỹ năng giao tiếp nhóm,3(2-1-0-6),3,3,0.5
,ME3016,Kinh tế công nghiệp,3(2-1-0-6),3,3,0.7
,ME3096,CAD/CAM và CNC,2(1-1-0-4),2,2,0.7
