,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX4004,Thiết kế giầy cơ bản,2(2-1-0-4),2,3,0.6
,TEX5164,Công nghệ thuộc và hoàn tất da,2(2-0-0-4),2,2,0.7
,BF4093,Thí nghiệm hóa sinh thực phẩm,3(0-0-6-6),3,9,0.7
,BF4094,Vi sinh vật thực phẩm,2(2-0-0-4),2,2,0.7
,BF4095,Thí nghiệm vi sinh vật thực phẩm,3(0-0-6-6),3,9,0.7
,CH3432,Quá trình và thiết bị truyền nhiệt-chuyển khối,3(2-1-1-6),3,4.5,0.7
,CH3910,Thực tập công nghiệp,12(0-0-24-24),12,24,0.5
,CH4910,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,EE2111,Điện tử tương tự và số,4(3-1-1-8),4,5.5,0.7
,EE2200,Hệ thống và thiết bị đo,3(3-0-1-6),3,4.5,0.7
,EE2201,Hệ thống và thiết bị điều khiển,3(3-0-1-6),3,4.5,0.7
,EE3411,Hệ thống biến đổi điện cơ,4(3-0-2-6),4,6,0.7
,EE3423,Hệ thống cung cấp điện,4(3-0-2-6),4,6,0.7
,EE3551,Hệ thống điều khiển quá trình,4(3-0-2-6),4,6,0.7
,EE4800,Thực tập công nghiệp,12(0-0-24-24),12,24,0.5
,EE4900,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,IT3540,Kỹ thuật lập trình,3(2-0-2-6),3,5,0.7
,IT3580,Mạng máy tính,3(3-0-1-6),3,4.5,0.7
,IT3590,Cơ sở dữ liệu,3(2-1-2-6),3,6,0.7
,IT3600,Lập trình hướng đối tượng,3(3-0-1-6),3,4.5,0.7
