,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ET3036,Lý thuyết mạch,4(3-1-1-8),4,5.5,0.7
,ET3178,Thiết kế kỹ thuật y sinh II,1(0-0-2-2),1,3,0.7
,ET3006,Ngôn ngữ lập trình,3(2-1-1-6),3,4.5,0.7
,ET3076,Cấu kiện điện tử,4(3-1-1-6),4,5.5,0.7
,IT3136,Cơ sở thiết kế logic,3(2-1-0-6),3,3,0.7
,ME3056,Đo lường và dụng cụ đo,3(2-1-0.5-6),3,4,0.7
,ME3066,Đồ án thiết kế I,3(1-2-0-6),3,6,0.8
,ME3076,Thiết kế cơ khí,3(2-1-0-6),3,3,0.7
,EE3756,Thiết kế hệ thống số,4(4-1-0-8),4,5,0.7
,ME3106,Thực tập kỹ thuật,2(0-0-8-4),2,4,1
,MSE3466,Thí nghiệm vật liệu 3,3(0-0-6-6),3,9,0.7
,MSE4346,Hiển vi điện tử và thuyết nhiễu xạ,3(3-0-0-6),3,3,0.7
,MSE4136,Thiết kế hợp kim kỹ thuật,3(2-2-0-6),3,4,0.7
,MSE4106,Các tính chất cơ học tiên tiến của chất rắn,3(3-0-0-6),3,3,0.7
,MSE4146,Luyện kim và hàn,3(3-0-0-6),3,3,0.7
,MSE4116,Gia công kim loại,3(3-0-0-6),3,3,0.7
,PH4286,Lý thuyết và chế tạo thiết bị IC,3(2-1-1-6),3,4.5,0.7
,PH4246,Vật liệu điện tử và quá trình chế tạo 2,3(2.5-0.5-0-10),3,3,0.7
,IT3036,Kiến trúc bộ xử lý và hợp ngữ,3(2-1-0-6),3,3,0.7
,IT3088,Mạng tin học,3(3-0-1-6),3,4.5,0.8
