,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,NE4002,Phương pháp tính toán số và lập trình ứng dụng,2(2-0-0-4),2,2,0.6
,NE4003,Phương pháp Monte Carlo ứng dụng trong kỹ thuật hạt nhân,3(2-2-0-6),3,4,0.6
,NE4111,Động học lò phản ứng hạt nhân,3(3-0-0-6),3,3,0.7
,NE4112,Hóa học phóng xạ,3(3-0-0-6),3,3,0.7
,NE4113,Cơ học chất lưu,3(3-0-0-6),3,3,0.7
,NE4114,Thiết bị trao đổi nhiệt,2(2-0-0-4),2,2,0.7
,NE4115,Nhà máy điện hạt nhân,3(3-0-0-6),3,3,0.7
,NE4211,Kỹ thuật đo đạc bức xạ II,3(3-0-0-6),3,3,0.7
,HE4208,Kỹ thuật điều hòa không khí,3(2-1-1-6),3,4.5,0.7
,HE4212,Máy và thiết bị lạnh,3(2-1-1-6),3,4.5,0.6
,HE4214,"Bảo dưỡng, lắp đặt, vận hành máy lạnh và ĐHKK",2(2-0-1-4),2,3.5,0.7
,HE4900,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,IT4251,Thiết kế IC,3(3-1-0-6),3,4,0.7
,IT4341,Hệ trợ giúp quyết định,2(2-1-0-4),2,3,0.6
,IT4361,Hệ cơ sở tri thức,2(2-1-0-4),2,3,0.7
,IT4421,Đồ án các công nghệ xây dựng HTTT,3(0-0-6-6),3,6,0.5
,IT4541,Quản lý dự án phần mềm,2(2-1-0-4),2,3,0.6
,IT4551,Phát triển phần mềm chuyên nghiệp,3(2-2-0-6),3,4,0.7
,IT4661,Quản trị dữ liệu phân tán,2(2-1-0-4),2,3,0.7
,IT4681,Truyền thông đa phương tiện,3(2-1-1-6),3,4.5,0.6
