,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE2025,Phương pháp tính toán vật liệu,2(2-1-0-4),2,3,0.7
,MSE3027,Công nghệ tạo hình vật liệu,2(2-1-0-4),2,3,0.7
,MSE3028,Luyện kim vật lý,2(2-1-0-4),2,3,0.7
,IT3106E,Lập trình hệ thống,3(3-1-0-6),3,4,0.7
,IT4432E,Hệ thống xác thực sinh trắc học,2(2-1-0-4),2,3,0.7
,IT4527E,Blockchain và ứng dụng,2(2-1-0-4),2,3,0.7
,IT4508E,An toàn phần mềm,2(2-1-0-4),2,3,0.7
,IT4630E,Phân tích mã độc,2(2-1-0-4),2,3,0.7
,IT4831E,Phòng chống tấn công mạng,2(2-1-0-4),2,3,0.7
,IT4450E,Điều tra số,2(2-1-0-4),2,3,0.7
,IT4413E,Kiểm thử xâm nhập,2(0-0-4-4),2,6,0.7
,IT4126E,Đồ án tốt nghiệp,6(0-0-12-24),6,15,0.5
,EE4462E,Nhà máy điện gió và mặt trời,2(2-1-0-4),2,3,0.7
,ET3168,Phương pháp thống kê dữ liệu y sinh,3(3-1-0-6),3,4,0.6
,ET4265,Kỹ thuật thần kinh,3(3-1-0-6),3,4,0.6
,CLS600,Tiếng Anh định hướng TOEIC 600,4(4-1-0-8),0,0,1
,ET4218E,Thiết kế kỹ thuật y sinh IV,1(0-0-2-2),1,3,0.5
,QT1011F,Internet,2(2-1-0-4),2,3,0.7
,IT1110F,Tin học đại cương,3(3-1-1-8),3,5.5,0.7
,TEX4482,Thiết kế và gia công trang phục dệt kim,2(2-1-0-4),2,3,0.6
