,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH5303,Tổng hợp điện hóa hữu cơ,2(2-1-0-4),2,3,0.7
,CH5308,Vật liệu học điện hóa,2(2-1-0-4),2,3,0.7
,CH5359,Tin học và tự động hóa trong nhà máy silicát 2,2(2-1-0-4),2,3,0.7
,CH5363,Vật liệu ceramic tiên tiến,2(2-1-0-4),2,3,0.7
,CH5411,Xử lí nước,2(2-1-0-4),2,3,0.7
,CH5457,Vật liệu polime dẫn,2(2-0-0-4),2,2,0.7
,CH5458,Ứng dụng xúc tác trong công nghệ mới và bảo vệ môi trường,2(2-0-0-4),2,2,0.7
,CH5459,Ứng dụng của các hợp chất phức,2(2-0-0-4),2,2,0.7
,CH5460,Vật liệu cho các nguồn năng lượng mới,2(2-0-0-4),2,2,0.7
,CH5559,Tráng phủ giấy,2(2-1-0-4),2,3,0.7
,CH5600,Tổng hợp Hóa dược 1,2(2-1-0-4),2,3,0.7
,CH5601,Tổng hợp Hóa dược 2,2(2-1-0-4),2,3,0.7
,CH5602,Tổng hợp hóa BVTV,2(2-1-0-4),2,3,0.7
,CH5705,Xuất bản điện tử,2(2-1-0-4),2,3,0.7
,CH5801,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
,CH5802,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
,CH5803,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
,CH5805,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
,CH5806,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
,CH5807,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
