,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MI5080,Phương pháp số hiện đại,3(3-1-0-6),3,4,0.7
,MSE4219,Thiết bị gia công tạo hình vật liệu,3(3-0-0-6),3,3,0.7
,MSE4370,Tái sinh hỗn hợp làm khuôn,2(1-0-1-4),2,2.5,0.7
,MSE4381,Thiết kế khuôn kim loại,2(2-1-0-4),2,3,0.7
,MSE4541,Thực hành các phương pháp nghiên cứu vật liệu,3(1-2-2-6),3,6,0.7
,MSE5613,Tái sinh vật liệu kim loại,2(2-0-0-6),2,2,0.7
,MSE5712,Thiết kế thiết bị đúc,2(1-2-0-4),2,3,0.7
,MSE5730,Thực tập tốt nghiệp,2(0-2-2-4),2,5,0.5
,MSE5830,Thực tập tốt nghiệp,2(0-2-2-4),2,5,0.5
,NE5101,Thuỷ nhiệt động học trong lò PƯ HN,3(3-0-0-6),3,3,0.7
,NE5104,Quản lý và xử lý chất thải phóng xạ,2(2-0-0-4),2,2,0.7
,NE5911,Thực tập tốt nghiệp kỹ sư (KTNLHN),4(0-0-8-8),4,10,0.5
,NE5921,Thực tập tốt nghiệp kỹ sư (KTHNƯD&VLMT),4(0-0-8-8),4,10,0.5
,TE4573,Tiếng Anh chuyên ngành,2(2-1-0-4),2,3,0.7
,TE4576,Robot công nghiệp,2(2-1-0-4),2,3,0.7
,TE4660,Thiết bị tàu thủy,2(2-1-0-4),2,3,0.7
,TE5001,Thực tập tốt nghiệp (ĐCĐT),3(0-0-9-6),3,7.5,0.5
,TE5002,Thực tập tốt nghiệp (Ô tô),3(0-0-9-6),3,7.5,0.5
,TE5003,Thực tập tốt nghiệp (MTK),3(0-0-9-6),3,7.5,0.5
,TE5004,Thực tập tốt nghiệp (KTTT),3(0-0-9-6),3,7.5,0.5
