,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TE2001E,Nhập môn kỹ thuật ô tô,2(1-0-2-4),2,4,0.7
,TE2050E,Cơ học vật liệu,2(2-0-1-4),2,3.5,0.7
,EM4028,Thị trường năng lượng II,3(0-0-3-6),3,4.5,0.5
,ME2110Q,Nhập môn kỹ thuật cơ khí,2(2-0-1-4),2,3.5,0.7
,MSE4453,Vật liệu composite,2(2-0-1-4),2,3.5,0.7
,EE3012,"Năng lượng tái tạo: Công nghệ, thị trường và chính sách phát triển",3(3-1-0-6),3,4,0.7
,EM3016,Kinh tế công nghiệp,3(2-1-0-6),3,3,0.6
,EM4014,Tổ chức lao động II,3(0-0-3-6),3,4.5,0.5
,EM4046,Cải tiến năng suất II,3(0-0-3-6),3,4.5,0.5
,EM4060,Tâm lý học quản lý ứng dụng,2(0-0-2-2),2,3,0.5
,EM4071,Quan hệ lao động II,2(0-0-2-2),2,3,0.5
,EM4037,Định mức lao động II,2(0-0-2-2),2,3,0.5
,ET2042,Linh kiện điện tử,2(2-0-1-4),2,3.5,0.7
,EM4033,Quản trị rủi ro tài chính,2(0-0-2-2),2,3,0.5
,EM4027,Kiểm toán hoạt động ứng dụng,2(0-0-2-2),2,3,0.5
,EM4030,Kế toán thuế II,2(0-0-2-2),2,3,0.5
,EM4017,Marketing dịch vụ tài chính,2(0-0-2-2),2,3,0.5
,EM4020,Tín dụng NHTM ứng dụng,2(0-0-2-2),2,3,0.5
,EM4035,Phân tích tài chính ứng dụng,2(0-0-2-2),2,3,0.5
,MSE1012,Nhập môn kỹ thuật,2(2-1-0-4),2,3,0.7
