,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MS4311,Kiểm soát chất lượng sản phẩm compozit,2(2-1-0-4),2,3,0.7
,MS4312,Thực hành chế tạo vật liệu compozit,2(2-1-0-4),2,3,0.7
,MS2220,Vật liệu điện tử,3(3-0-0-6),3,3,0.7
,MS2222,Mạch vi điện tử,2(2-1-0-4),2,3,0.6
,MS2210,Điện tử số và tương tự,3(2-1-1-6),3,4.5,0.7
,MS3211,Công nghệ chế tạo bán dẫn,3(3-0-1-6),3,4.5,0.7
,BF4981,Đồ án thiết kế -cử nhân 1,3(0-6-0-6),3,6,0.5
,BF4982,Đồ án thiết kế -cử nhân 2,3(0-6-0-6),3,6,0.5
,BF5551,ĐA Chuyên ngành kỹ sư 1 CNTP,2(0-4-0-4),2,4,0.5
,BF5878,Quản trị dự án trong CNSH và CNTP,2(2-0-0-4),2,2,0.7
,BF5561,ĐA Chuyên ngành kỹ sư 1 QLCL,2(0-4-0-4),2,4,0.5
,BF5571,ĐA Chuyên ngành kỹ sư 1 QTTB,2(0-4-0-4),2,4,0.5
,BF5552,ĐA Chuyên ngành kỹ sư 2 CNTP,2(0-4-0-4),2,4,0.5
,BF5565,Các tính chất cảm quan thực phẩm,2(2-1-0-4),2,3,0.7
,BF5566,Phát triển sản phẩm thực phẩm,2(2-1-0-4),2,3,0.7
,BF5567,Phân tích và xử lý số liệu,2(2-1-0-4),2,3,0.7
,BF5562,ĐA Chuyên ngành kỹ sư 2 QLCL,2(0-4-0-4),2,4,0.5
,BF5572,ĐA Chuyên ngành kỹ sư 2 QTTB,2(0-4-0-4),2,4,0.5
,BF5545,Xu hướng phát triển máy và thiết bị trong sản xuất TP,2(2-0-0-4),2,2,0.7
,BF5546,Tiếp cận và ứng dụng chuyển đổi số trong Kỹ thuật thực phẩm,2(2-0-0-4),2,2,0.7
