,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BEM3500,Nguyên lý kế toán,3(3-0-0-6),3,3,0.7
,BEE4112,Nhà máy thủy điện,2(2-0-0-4),2,2,0.7
,BEE4115,Ổn định HTĐ,2(2-1-0-4),2,3,0.7
,BEE4030,Phần điện NMĐ và TBA,4(4-0-0-8),4,4,0.7
,BEM4212,Phân tích hoạt động kinh doanh,3(3-0-0-6),3,3,0.7
,BEM4413,Quản trị nhân lực,3(3-0-0-6),3,3,0.7
,BEM4412,Quản trị chất lượng,2(2-1-0-4),2,3,0.7
,BEM4416,Quản trị chiến lược,3(3-0-0-6),3,3,0.7
,BEM4415,Quản trị công nghệ,2(2-0-0-4),2,2,0.7
,BEM4435,Quản trị dự án,3(3-0-0-6),3,3,0.7
,BEM3111,Quản trị học,3(3-1-0-6),3,4,0.7
,BEM4312,Quản trị marketing,3(3-1-0-6),3,4,0.7
,ED1010,Tâm lý học giáo dục,3(2-2-0-6),3,4,0.7
,AC2010,Kỹ thuật lập trình,2(2-1-0-4),2,3,0.7
,ED2020,Mỹ thuật căn bản,2(2-0-1-4),2,3.5,0.7
,ED2000,Nhập môn ngành Công nghệ Giáo dục,2(2-0-1-4),2,3.5,0.7
,ED2030,Thiết kế dạy học,3(2-1-1-6),3,4.5,0.7
,ED3290,Công nghệ dạy học,3(2-2-0-6),3,4,0.7
,ED3300,Kĩ năng dạy học,3(2-1-1-6),3,4.5,0.7
,ED3310,Công cụ và Kĩ thuật đánh giá,2(2-1-0-4),2,3,0.7
