,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MS3213,Công nghệ mạch tích hợp mật độ cao,2(2-0-0-4),2,2,0.7
,HE4071,Nhận dạng và thiết kế dự án năng lượng sạch,3(1-0-2-6),3,4,0.6
,EM4604,Năng lượng tái tạo và phát triển bền vững năng lượng,3(3-1-0-6),3,4,0.6
,MS5401,Kỹ thuật sản xuất mực in,2(2-1-0-4),2,3,0.6
,MS5402,Kỹ thuật in offset nâng cao,2(2-1-0-4),2,3,0.7
,MS5403,TN tối ưu hóa quá trình in offset,1(0-0-2-2),1,3,0.7
,MS4421,Kỹ thuật chế bản điện tử nâng cao,2(2-1-0-4),2,3,0.7
,MSE2228E,Vật liệu học,2(2-0-1-4),2,3.5,0.7
,TE3600E,Kỹ thuật thủy khí,2(2-1-0-4),2,3,0.7
,TEX5312,Tổ chức lao động khoa học trong công nghiệp may,2(2-0-0-4),2,2,0.6
,TEX5382,Thiết kế và phát triển sản phẩm may,3(3-0-0-6),3,3,0.6
,TEX5242,Quản trị dự án ngành may,2(2-0-0-4),2,2,0.6
,TEX5215,Dự báo xu hướng thời trang,2(2-0-0-4),2,2,0.6
,TEX5265,Tạo mẫu phụ trang,2(2-0-0-4),2,2,0.6
,TEX5115,Thiết kế thời trang 3D,2(2-0-0-4),2,2,0.6
,TEX5255,Hành vi khách hàng thời trang,2(2-0-0-4),2,2,0.6
,TEX5212,Xử lý hoàn tất sản phẩm may,2(2-0-1-4),2,3.5,0.6
,TEX5862,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
,TEX5802,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
,MSE3438,Phương pháp hiển vi điện tử,2(2-0-1-4),2,3.5,0.6
