,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MS3414,Thí nghiệm Công nghệ in,1(0-0-2-4),1,3,0.7
,MS3415,Kỹ thuật đồ họa 2D,3(2-2-0-6),3,4,0.7
,MS3416,Kỹ thuật đồ họa 3D,2(2-1-0-4),2,3,0.7
,MS3417,Thí nghiệm đồ họa,1(0-0-2-4),1,3,0.7
,MS3418,Truyền thông đa phương tiện,2(2-1-0-4),2,3,0.7
,MS3419,Kỹ thuật xử lý ảnh,2(2-1-0-6),2,3,0.7
,MS3420,Thí nghiệm xử lý ảnh,1(0-0-2-2),1,3,0.7
,MS4408,Công nghệ web,2(2-1-0-4),2,3,0.7
,MS4409,Thực hành thiết kế web,1(0-0-2-2),1,3,0.7
,MS4410,Thực hành thiết kế SP in,2(0-0-2-2),2,3,0.7
,MS3421,Xuất bản điện tử,2(2-1-0-4),2,3,0.7
,MS4411,Đồ án thiết kế sản phẩm truyền thông,3(0-0-6-6),3,6,0.7
,MS4412,Quản lý truyền thông,2(2-1-0-4),2,3,0.7
,MS4413,Chuyên đề,2(2-1-0-4),2,3,0.75
,MS4491,Thực tập kỹ thuật,2(0-0-4-4),2,4,0.5
,MS4492,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,MS4493,Đồ án nghiên cứu cử nhân,8(0-0-16-32),8,20,0.5
,EE4469,Quản lý phụ tải (DSM),3(3-1-0-6),3,4,0.7
,EM3004,Quản trị dự án,2(2-0-0-4),2,2,0.5
,TEX5452,Trang phục thông minh,2(2-0-0-4),2,2,0.7
