,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME4223,KT ghép nối MT & ĐK thiết bị ĐL cơ khí,3(3-1-0-6),3,4,0.7
,ME4372,CN khuôn mẫu,2(2-0-1-4),2,3.5,0.7
,ME4253,Cảm biến trong Máy chính xác,2(2-1-0-4),2,3,0.7
,ME4526,Thiết bị tạo hình sản phẩm chất dẻo,3(3-0-0-6),3,3,0.7
,ME4326,Lưu biến Polime,2(2-1-0-4),2,3,0.7
,ME4306,Thiết kế khuôn chất dẻo,3(3-0-0-6),3,3,0.7
,ME4297,CĐ1: Mô phỏng phân tử HH & UD,2(2-0-0-4),2,2,0.7
,ME4397,Lập trình MATLAB trong thiết kế kết cấu,2(2-0-0-4),2,2,0.7
,ME4497,Tính toán trong cơ học & vật liệu nano,2(2-0-0-4),2,2,0.7
,ME4235,Thiết kế hệ thống điều khiển,2(2-0-1-4),2,3.5,0.7
,ME4303,Thiết kế máy theo nguyên tắc modun hóa,2(2-1-0-4),2,3,0.7
,BF4216,Nguyên liệu thực phẩm,2(2-0-0-4),2,2,0.7
,EE4225,Điều khiển PLC và mạng công nghiệp,3(2-0-2-6),3,5,1
,ET2013,Kỹ thuật điện tử,3(3-1-0.5-6),3,5,0.7
,BF3827,Thí nghiệm quá trình và thiết bị,2(0-0-4-4),2,6,0.7
,BF5151,Công nghệ axit amin,3(2-1-1-6),3,4.5,0.7
,BF5191,Điều khiển tự động trong CNSH,2(2-1-0-4),2,3,0.7
,BF5360,Tin học ứng dụng trong QLCL,2(2-1-0-4),2,3,0.7
,BF5550,Trang thiết bị điện cho Máy thực phẩm,2(2-0-0-4),2,2,0.7
,CH4035,CN tổng hợp hợp chất trung gian hóa dầu,3(3-1-0-6),3,4,0.7
