,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4776,Cơ sở thuật toán của lý thuyết mã hoá,3(3-1-0-6),3,4,0.7
,IT4777,Hình học tính toán,3(3-1-0-6),3,4,0.7
,IT4778,Lập trình hệ thống,3(3-1-0-6),3,4,0.7
,IT4781,Lập trình Windows,2(2-1-0-4),2,3,0.6
,IT4782,Lập trình .NET,2(2-0-0-4),2,2,0.6
,IT4791,Công nghệ mạch in,2(2-1-0-4),2,3,0.6
,IT4793,Phân tích và thiết kế mạch điện tử,2(2-1-0-4),2,3,0.6
,IT4795,Các công nghệ truyền thông,2(2-1-0-4),2,3,0.6
,IT4802,Lập trình xử lý tín hiệu số,2(2-1-0-4),2,3,0.6
,IT4804,Đa phương tiện,2(2-1-0-4),2,3,0.6
,IT4805,Mạng nơron,2(2-0-0-4),2,2,0.6
,IT4807,Điều chế tương tự và số,2(2-1-0-4),2,3,0.6
,IT4812,Lập trình an toàn,2(2-1-0-4),2,3,0.6
,IT4815,Quản trị mạng,2(2-1-0-4),2,2,0.6
,IT4822,Lập trình hệ nhúng,2(2-1-0-4),2,3,0.6
,IT4825,Robot,2(2-1-0-4),2,3,0.6
,IT4828,Các bộ điều khiển khả trình,2(2-1-0-4),2,3,0.6
,IT4833,Ngôn ngữ lập trình khai báo,2(2-1-0-4),2,3,0.7
,IT4841,Công nghệ tác tử,3(3-1-0-6),3,4,0.7
,IT4843,Tích hợp dữ liệu và XML,3(3-1-0-6),3,4,0.7
