,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH5472,An toàn trong công nghiệp hóa chất,2(2-1-0-4),2,3,0.7
,CH5473,Công nghệ hóa học xanh,2(2-1-0-4),2,3,0.7
,CH5474,Điều khiển các quá trình công nghệ hóa học,2(2-1-0-4),2,3,0.7
,CH5213,Hệ thống thiết bị phụ trợ trong nhà máy lọc hóa dầu và khí,2(2-1-0-4),2,3,0.7
,CH5214,Đồ án chuyên ngành Hóa dầu II,2(0-0-4-4),2,4,0.7
,CH5272,Kỹ thuật sản xuất chất dẻo,2(2-0-0-4),2,2,0.7
,CH5270,Đặc trưng vật liệu polyme,2(2-0-0-4),2,2,0.7
,CH5271,Đồ án chuyên ngành Polyme II,2(0-0-4-4),2,4,0.7
,FL1803,Tiếng Pháp PFIEV 3,3(1-4-0-6),0,5,0.6
,IT4074,Lý thuyết ngôn ngữ và phương pháp dịch,3(3-1-0-6),3,4,0.5
,CH5572,Đồ án chuyên ngành Xenlulo - giấy II,2(0-0-4-4),2,4,0.7
,CH5414,Đồ án chuyên ngành Công nghệ vô cơ II,2(0-0-4-4),2,4,0.7
,CH5317,Đồ án chuyên ngành Điện hóa II,2(0-0-4-4),2,4,0.7
,CH5377,Thiết bị nhà máy Silicat II,2(2-0-0-4),2,2,0.7
,CH5375,Đồ án chuyên ngành Silicat II,2(0-0-4-4),2,4,0.7
,CH5512,Truyền nhiệt và chuyển khối trong hệ phức tạp,2(2-1-0-4),2,3,0.7
,CH5513,Thủy lực và phân riêng hệ không đồng nhất bằng phương pháp cơ học,2(2-1-0-4),2,3,0.7
,CH5511,Đồ án chuyên ngành Quá trình - Thiết bị II,2(0-0-4-4),2,4,0.7
,CH5667,Mô phỏng thủy động lực học,2(2-1-0-4),2,3,0.7
,CH5668,Đồ án thiết kế máy và thiết bị công nghiệp hóa chất II,2(0-0-4-4),2,4,0.7
