,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MS3406,Kỹ thuật in offset,3(3-1-0-6),3,4,0.7
,MS3407,Thí nghiệm in offset,1(0-0-2-2),1,3,0.7
,MS4402,Kỹ thuật in số,2(2-1-0-4),2,3,0.7
,MS4403,Thí nghiệm in số,1(0-0-2-2),1,3,0.7
,MS3408,Kỹ thuật gia công đóng sách,2(2-1-0-4),2,3,0.7
,MS4404,Kỹ thuật gia công bao bì,2(2-1-0-4),2,3,0.7
,MS4405,Thí nghiệm gia công,1(0-0-2-4),1,3,0.7
,MS4406,Đồ án tổ chức sản xuất sản phẩm in,3(0-6-0-6),3,6,0.7
,MS3409,Tổ chức và quản lý sản xuất in,2(2-1-0-4),2,3,0.7
,MS3410,Thiết bị và dụng cụ đo trong in,2(2-1-0-4),2,3,0.7
,TEX5442,Tiện nghi trang phục,2(2-0-0-4),2,2,0.7
,TH0000,T, ,0,0, 
,HE5021,Quản lý dự án năng lượng và nhiệt – lạnh,2(2-0-0-4),2,2,0.7
,HE5062,Sử dụng hiệu quả năng lượng,2(2-1-0-4),2,3,0.7
,HE5201,Chế độ làm việc thay đổi của lò hơi,2(2-0-0-4),2,2,0.7
,HE5202,Chế độ thay đổi của tuabin hơi và đánh giá hiệu quả của nhà máy nhiệt điện,3(3-1-0-6),3,4,0.7
,HE5026,Công nghệ biến đổi nhiệt hoá sinh khối,2(2-1-0-4),2,3,0.7
,HE5300,Đồ án công nghệ năng lượng,3(0-0-6-6),3,6,0.5
,HE5120,Truyền nhiệt-Truyền chất công nghiệp,3(3-1-0-6),3,4,0.7
,HE5302,Đồ án thiết kế Lò công nghiệp,3(0-0-6-6),3,6,0.5
