,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX5283,Đồ án thiết kế Trung tâm thử nghiệm sản phẩm dệt may,2(0-0-4-8),2,4,0.5
,TEX5155,Tin học ứng dụng trong thiết kế kỹ thuật trang phục,2(1-2-0-4),2,3,0.6
,TEX5165,Thiết kế bộ sưu tập thời trang công nghiệp,3(2-2-0-6),3,4,0.6
,TEX5175,Thiết kế sản phẩm da giầy nâng cao,2(1-2-0-4),2,3,0.6
,TEX5245,Tin học ứng dụng trong thiết kế sản phẩm da giầy,2(0-4-0-4),2,4,0.5
,TEX5205,Đồ án phát triển sản phẩm thời trang,2(0-0-4-4),2,4,0.5
,TEX5105,Hành vi khách hàng thời trang,2(2-1-0-4),2,3,0.6
,TEX5262,Thực hành thiết kế trang phục nâng cao,2(0-0-4-4),2,4,0.5
,TEX5225,Thực hành thiết kế sản phẩm da giầy,2(0-0-4-4),2,4,0.5
,TEX5235,Đồ án thiết kế bộ sưu tập thời trang công nghiệp,2(0-0-4-4),2,4,0.5
,TEX5176,Tin học ứng dụng trong thiết kế mỹ thuật hoa văn,2(1-2-0-4),2,3,0.6
,TEX5186,Đồ án thiết kế sản phẩm sợi vải,3(0-0-6-6),3,6,0.5
,ET2061,Tín hiệu và hệ thống y sinh,3(3-1-0-6),3,4,0.7
,ME2032,Công nghệ cơ khí cơ bản,2(2-1-0-4),2,3,0.7
,IT0001U,Real Time Systems, ,6,0,1
,IT0002U,Computer-Assisted Image Analysis I, ,3,0,1
,IT0003U,Programming Embedded Systems, ,3,0,1
,IT0004U,Low-Level Parallel Programming (Contract Education), ,3,0,1
,IT0005U,Wireless Communication and Networked Embedded Systems, ,6,0,1
,BF4606,Kỹ thuật miễn dịch và enzyme,3(2-1-0.5-6),3,3.5,0.6
