,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT3022E,Discrete Math,2(2-0-0-4),2,2,0.7
,IT3240E,Data Structures and Algorithms Advanced Lab,2(0-0-4-4),2,6,0.7
,IT3250E,Computer Ethics,2(2-0-0-4),2,2,0.7
,IT3260E,Logic Circuit,2(2-0-0-4),2,2,0.7
,IT3270E,Logic Circuit Lab,2(0-0-4-4),2,6,0.7
,PE1021,Chuyên sâu bóng đá B,0(0-2-0-2),0,1.5,1
,PE1022,Chuyên sâu bóng chuyền B,0(0-2-0-2),0,1.5,1
,PE1023,Chuyên sâu bóng rổ B,0(0-2-0-2),0,1.5,1
,PE1031,Chuyên sâu bóng đá C,0(0-2-0-2),0,1.5,1
,PE1032,Chuyên sâu bóng chuyền C,0(0-2-0-2),0,1.5,1
,PE1033,Chuyên sâu bóng rổ C,0(0-2-0-2),0,1.5,1
,PE3011,Chuyên sâu bóng đá D,0(0-2-0-2),0,1.5,1
,PE3012,Chuyên sâu bóng chuyền D,0(0-2-0-2),0,1.5,1
,PE3013,Chuyên sâu bóng rổ D,0(0-2-0-2),0,1.5,1
,PE3021,Chuyên sâu bóng đá E,0(0-2-0-2),0,1.5,1
,PE3022,Chuyên sâu bóng chuyền E,0(0-2-0-2),0,1.5,1
,PE3023,Chuyên sâu bóng rổ E,0(0-2-0-2),0,1.5,1
,NE5010,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.5
,NE5110,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,NE4102,Tuabin hơi,3(3-0.5-0-6),3,3.5,0.7
