,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,PH4101,Công nghệ và linh kiện MEMS/NEMS,3(2-1-1-6),3,4.5,0.7
,PH4091,Chế tạo và xử lý các cấu trúc nano,2(2-0-1-4),2,3.5,0.7
,PH4370,Vật lý nano y sinh,2(2-0-1-4),2,3.5,0.7
,PH4721,Qui hoạch thực nghiệm vật lý,3(3-0-0-6),3,3,0.7
,PH4990,Đồ án thiết kế,3(0-0-6-6),3,6,0.5
,EE4274,Kỹ thuật điều khiển xe điện,2(2-1-0-4),2,3,0.7
,EE5201,Đồ án tốt nghiệp kỹ sư,9(0-0-18-36),9,22.5,0.5
,MSE5413,Vật liệu Ceramic,2(2-0-1-4),2,3.5,0.7
,MSE5414,"Luyện kim loại quý, hiếm",2(2-1-0-4),2,3,0.7
,MSE5415,Luyện kim loại đất hiếm,2(2-1-0-4),2,3,0.7
,MSE5416,KT Điện hóa trong VL,2(2-1-0-4),2,3,0.7
,MSE5417,Công nghệ chế tạo hợp kim màu,2(2-0-1-4),2,3.5,0.7
,MSE5418,Động học các phản ứng luyện kim,2(2-1-0-4),2,3,0.7
,MSE5512,Thiết kế lựa chọn vật liệu,3(3-0-0-4),3,3,0.7
,MSE5513,Vật liệu chức năng,2(2-1-0-4),2,3,0.7
,MSE5514,Các phương pháp phân tích tổ chức và cấu trúc,3(3-0-0-6),3,3,0.7
,MSE5515,Kỹ thuật màng mỏng,3(3-0-0-6),3,3,0.7
,MSE5516,Thiết kế công nghệ nhiệt luyện,3(2-1-1-4),3,4.5,0.7
,MSE5600,Công nghệ hợp kim đặc biệt và triển vọng,2(2-0-0-4),2,2,0.7
,MSE5601,Cơ học vật liệu nano,2(2-0-0-4),2,2,0.7
