,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF5170,Công nghệ nuôi cấy mô tế bào thực vật,3(2-1-1-6),3,4.5,0.7
,BF5220,Công nghệ malt và bia,3(2-0-1-6),3,3.5,0.7
,BF5230,Công nghệ cồn và rượu cao độ,3(3-0-1-6),3,4.5,0.7
,BF5240,Công nghệ rượu vang,3(3-0-1-6),3,4.5,0.7
,BF5250,Công nghệ sữa,3(3-0-1-6),3,4.5,0.7
,BF5260,Công nghệ thịt,3(3-0-1-6),3,4.5,0.7
,BF5270,Công nghệ ngũ cốc,3(3-0-1-6),3,4.5,0.7
,BF5290,Công nghệ chè,3(3-0-1-6),3,4.5,0.7
,BF5410,Công nghệ cà phê và ca cao,3(3-0-1-6),3,4.5,0.7
,BF5420,Công nghệ cacao,3(2-0-2-6),3,5,0.7
,BF5430,Công nghệ dầu béo,3(3-0-1-6),3,4.5,0.7
,BF5440,Công nghệ chất thơm,3(3-0-1-6),3,4.5,0.7
,BF5450,Công nghệ thuốc lá,3(3-0-1-6),3,4.5,0.7
,BF5460,Công nghê rau quả,3(3-0-1-6),3,4.5,0.7
,BF5470,Công nghệ đường,3(3-0-1-6),3,4.5,0.7
,BF5480,Công nghệ bánh kẹo,3(3-0-1-6),3,4.5,0.7
,CH5201,Công nghệ tổng hợp hợp chất trung gian,2(2-1-0-4),2,3,0.7
,CH5204,Công nghệ chế biến dầu và khí,2(2-1-0-4),2,3,0.7
,CH5261,Công nghệ hoá học polyme blend,2(2-0-0-4),2,2,0.7
,CH5300,Điện hóa bề mặt,2(2-1-0-4),2,3,0.7
