,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EV4140,Kỹ thuật xử lý chất thải rắn,3(3-1-0-6),3,4,0.7
,EV4150,Mô hình hóa trong công nghệ môi trường,3(3-1-0-6),3,4,0.7
,EV4160,Thực tập chuyên ngành,2(0-0-4-8),2,4,1
,EV4170,Thiết kế hệ thống xử lý chất thải,3(3-1-0-6),3,4,0.7
,EV4180,Đồ án chuyên ngành,1(1-1-0-4),1,2,0.6
,EV4190,Thí nghiệm kỹ thuật môi trường,4(0-0-8-8),4,12,0.6
,EV4200,Đồ án chuyên ngành,1(1-1-0-4),1,2,1
,EV4201,Thực tập chuyên ngành,2(0-0-4-8),2,4,1
,EV4210,Quan trắc và xử lý số liệu môi trường,3(3-0-1-6),3,4.5,0.75
,EV4211,Phân tích chất lượng môi trường,3(2-0-2-4),3,5,0.5
,EV4230,Quản lý chất thải rắn,3(3-1-0-6),3,4,1
,EV4231,Quản lý chất thải nguy hại,2(2-1-0-4),2,3,0.75
,EV4232,An toàn và sức khoẻ nghề nghiệp,1(1-0-0-4),1,1,1
,EV4240,Đánh giá tác động môi trường và rủi ro,2(2-1-0-4),2,3,0.7
,EV4250,Quản lý môi trường và tài nguyên,2(2-1-0-4),2,3,0.8
,EV4251,Quản lý môi trường đô thị,2(2-1-0-4),2,3,0.7
,EV4252,Quản lý nguồn nước,2(2-1-0-4),2,3,0.7
,EV4253,Luật và chính sách MT,1(1-0-0-4),1,1,0.7
,EV4254,Năng lượng và môi trường,2(2-1-0-4),2,3,0.5
,EV4255,Khôi phục môi trường ô nhiễm,2(2-1-0-4),2,3,0.8
