,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH5808,Thực tập cuối khóa,3(0-0-6-6),3,7.5,0.5
,EE4527,Công nghệ FPGA và ngôn ngữ VHDL,2(2-1-0-4),2,3,0.75
,EE5010,Đồ án tốt nghiệp kỹ sư KTĐ,9(0-0-18-18),9,22.5,0.5
,EE5022,Đồ án tốt nghiệp kỹ sư (HTĐ),10(0-0-20-20),10,25,0.5
,EE5042E,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7
,EE5142E,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,ET5026,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7
,ET5110E,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,ET5126,Thiết kế tốt nghiệp,10(0-0-20-40),10,25,0.5
,ET5240,Kỹ thuật vệ tinh,2(2-1-0-4),2,3,0.7
,EV5121,Ứng dụng kỹ thuật màng trong xử lý nước và nước thải,2(2-1-0-4),2,3,0.6
,FLE3102,Translation and interpretation practice 1,4(3-2-0-8),4,5,0.7
,FLE3103,Language awareness,4(2-2-0-8),4,4,0.5
,FLE3204,Research methodology (BTL),4(3-1-0-8),4,4,0.6
,FLE3205,English for Professional Purposes 3,3(2-1-0-4),3,3,0.5
,FLE3206,Translation and interpretation practice 2,4(3-2-0-8),4,5,0.7
,FLE3207,Phonetics and phonology,3(2-1-0-4),3,3,0.5
,FLE4101,English for Professional Purposes 4 (BTL),4(3-1-0-8),4,4,0.6
,FLE4102,Translation and interpretation practice 3,4(2-2-0-8),4,4,0.7
,FLE4103,English literature,4(2-2-0-8),4,4,0.7
