,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EV5103,Đồ án chuyên ngành I,2(0-4-0-4),2,4,0.5
,EV5117,Kiểm soát chất thải phóng xạ,2(2-0-0-4),2,2,0.7
,EV5144,Các chất ô nhiễm mới nổi,2(2-1-0-4),2,3,0.7
,EV5145,Sinh thái vi sinh vật ứng dụng trong phục hồi tài nguyên,3(2-1-1-6),3,4.5,0.7
,EV5146,Ứng dụng nguyên lý kỹ thuật xanh trong thiết kế,2(2-0-0-4),2,2,0.7
,EV5250,Kiểm kê phát thải,2(2-1-0-4),2,3,0.7
,EV5262,Kiểm toán giảm thiểu chất thải,2(2-0-0-4),2,2,0.7
,EV5263,Tái chế chất thải,3(2-1-1-6),3,4.5,0.7
,EV5245,Đánh giá rủi ro sức khỏe,2(2-1-0-4),2,3,0.7
,EV5147,Xử lý khí thải bằng xúc tác,2(2-1-0-4),2,3,0.7
,EV5142,Ứng dụng mô hình trong thiết kế hệ thống xử lý nước thải,2(2-0-0-4),2,2,0.7
,EV5104,Đồ án chuyên ngành II,2(0-4-0-4),2,4,0.5
,EV5148,Nhiên liệu sinh học từ chất thải,2(2-0-1-4),2,3.5,0.7
,EV5244,Hạch toán quản lý môi trường,2(2-0-0-4),2,2,0.7
,EV5139,Chỉ số môi trường,2(2-1-0-4),2,3,0.7
,EV5149,Công nghệ sinh học trong phòng ngừa và kiểm soát ô nhiễm,2(2-0-0-4),2,2,0.7
,EV5150,Vật liệu sinh học trong bảo vệ môi trường,2(2-0-0-4),2,2,0.7
,EV5254,Thẩm định và đánh giá công nghệ Môi trường,2(2-0-0-4),2,2,0.7
,EV5241,Kiểm soát tai biến và rủi ro môi trường,2(2-1-0-4),2,3,0.7
,EV5151,Kỹ thuật phục hồi các vùng ô nhiễm tồn lưu,2(2-1-0-4),2,3,0.7
