,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE3429,Hệ thống cung cấp điện,3(3-0-0-6),3,3,0.7
,EE4241,Hệ thống cung cấp điện cho các tòa nhà,2(2-1-0-4),2,3,0.7
,EE4330,Hệ thống sản xuất Tự động hóa tích hợp máy tính,3(3-0-0-6),3,3,0.7
,EE4341,Kỹ thuật Robot,3(3-1-0-6),3,4,0.7
,EE4550,Mạng tốc độ cao,3(3-1-0-6),3,4,0.7
,EE5050,Kỹ thuật điện cao áp II,2(2-1-0-4),2,3,0.7
,ET5310,Hệ điều hành Android,3(3-0-1-6),3,4.5,0.7
,EV5122,Xử lý chất thải thu hồi nhiên liệu sinh học,3(3-0-0-6),3,3,0.7
,EV5123,Mô hình sinh thái trong nghiên cứu môi trường,2(2-1-0-4),2,3,0.7
,EV5212,Hệ thống quản lý môi trường EMS,2(2-1-0-4),2,3,0.7
,EV5222,Quản lý chất lượng nước,3(3-1-0-6),3,4,0.7
,EV5227,Kiểm toán môi trường,2(2-1-0-4),2,3,0.7
,HE4303,Hệ thống điều khiển và vận hành nhà máy nhiệt điện,3(2-1-1-6),3,4.5,0.7
,HE4307,Hệ thống đồng phát năng lượng (cogen),2(2-0-0-4),2,2,0.7
,HE4405,Kỹ thuật lạnh ứng dụng,3(3-1-0-6),3,4,0.7
,HE4407,Kỹ thuật xử lý nhiệt ẩm chính xác,3(3-0-0-6),3,3,0.7
,HE4413,Hệ thống điện công trình,3(2-1-1-4),3,4.5,0.7
,HE4503,Hệ thống cung cấp nhiệt và làm mát,3(3-0-0-6),3,3,0.7
,IT4271,Hệ thống máy tính công nghiệp,3(3-1-0-6),3,4,0.7
,IT4758,Nhập môn học máy,3(3-1-0-6),3,4,0.7
