,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX4601,Công nghệ dệt thoi I,2(2-0-1-4),2,3.5,0.7
,TEX4086,Thực hành tạo màu sản phẩm dệt may,2(0-0-4-4),2,4,0.5
,TEX4096,Tin học ứng dụng trong thiết kế vải,2(1-2-0-4),2,3,0.6
,TEX4981,Đồ án Thiết kế dây chuyền dệt thoi,3(0-0-6-12),3,6,0.5
,TEX4942,Đồ án triển khai sản xuất trên dây chuyền may,3(0-0-6-12),3,6,0.5
,TEX4972,Đồ án xây dựng tài liệu thiết kế kỹ thuật,3(0-0-6-12),3,6,0.5
,TEX4913,Đồ án thiết kế quy trình công nghệ nhuộm vải,3(0-0-6-12),3,6,0.5
,TEX4905,Đồ án thiết kế bộ sưu tập thời trang,3(0-0-6-12),3,6,0.5
,TEX4935,Đồ án thiết kế sản phẩm da giầy,3(0-0-6-12),3,6,0.5
,TEX4966,Đồ án thiết kế sản phẩm dệt kim,3(0-0-6-12),3,6,0.5
,TEX5016,Quản trị dự án dệt may,2(2-1-0-4),2,3,0.7
,TEX5381,Ứng dụng công nghệ thông tin trong công nghiệp sợi dệt,2(1-2-0-4),2,3,0.6
,TEX5391,Công nghệ dệt vải kỹ thuật,2(2-1-0-4),2,3,0.7
,TEX4971,Đồ án thiết kế dây chuyền kéo sợi,3(0-0-6-12),3,6,0.5
,TEX5401,Kiểm soát chất lượng trong nhà máy sợi dệt,3(3-1-0-12),3,4,0.7
,TEX5342,Thiết kế trang phục nâng cao,3(2-2-0-6),3,4,0.6
,TEX5362,Đồ án chuyên ngành 1,2(0-0-4-4),2,4,0.5
,TEX5372,Đồ án chuyên ngành 2,2(0-0-4-4),2,4,0.5
,ME4601Q,Thực tập xưởng Hệ thống SXTĐ,2(0-0-4-4),2,4,0.7
,ME4503Q,ĐA TKHT Cơ khí-SXTĐ,3(0-0-6-6),3,6,0.7
