,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX5516,Phát triển bền vững trong lĩnh vực dệt may,2(2-0-0-4),2,2,0.7
,TEX5843,Kỹ thuật mới trong công nghệ hoàn tất dệt,2(2-0-0-4),2,2,0.7
,CH5617,Đồ án chuyên ngành Hóa dược II,2(0-0-4-4),2,4,0.7
,MI4416,Quản trị dự án,2(2-1-0-4),2,3,0.5
,MI5017,Đồ án chuyên ngành I,3(0-0-6-12),3,6,0.5
,MI5065,Mô hình toán tài chính,3(2-2-0-6),3,4,0.5
,MI5072,Học máy,2(2-1-0-4),2,3,0.5
,MI5018,Đồ án chuyên ngành II,3(0-0-6-12),3,6,0.5
,MI5042,Các mô hình ngẫu nhiên và ứng dụng,2(2-1-0-4),2,3,0.5
,MI5170,Hệ thống thông tin địa lý và ứng dụng,3(3-1-0-6),3,4,0.5
,MI5180,Phân tích dữ liệu lớn và ứng dụng,3(2-2-0-6),3,4,0.5
,MI5230,Lý thuyết đồ thị,3(2-2-0-6),3,4,0.5
,MI5240,Lập trình Python,3(2-0-2-6),3,5,0.5
,MI5014,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
,ET5025,Đồ án chuyên ngành I,3(0-0-6-6),3,6,0.7
,ET5035,Quản trị dự án,2(2-1-0-4),2,3,0.7
,ET6311,Công nghệ chẩn đoán hình ảnh tiên tiến,3(3-1-0-6),3,4,0.7
,ET6361,Cơ sinh và ứng dụng,2(2-1-0-4),2,3,0.7
,ET5030,Đồ án chuyên ngành II,3(0-0-6-6),3,6,0.7
,ET6590,Kỹ thuật phục hồi chức năng,2(2-1-0-4),2,3,0.7
