,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4613,Hệ gợi ý,3(2-2-0-6),3,4,0.5
,MSE2024,Technical Writing and Presentation,3(2-2-0-6),3,4,0.7
,ET4291,Hệ điều hành,3(3-1-0-6),3,4,0.7
,ET2031,Kỹ thuật lập trình C/C++,2(2-1-0-4),2,3,0.7
,IT4997,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,IT4441,Giao diện và trải nghiệm người dùng,3(2-2-0-6),3,4,0.6
,TE3661,Lý thuyết thiết kế tàu thủy,4(4-1-0-6),4,5,0.7
,TE3651,Kết cấu thân tàu và phương tiện nổi,3(3-1-0-6),3,4,0.7
,TE4631,Công nghệ đóng tàu và phương tiện nổi,3(3-1-0-6),3,4,0.7
,TE4611,Ứng dụng tin học trong kỹ thuật tàu thủy,2(2-1-0-4),2,3,0.7
,TE4051,Trang bị năng lượng tàu thủy,3(3-1-0-6),3,4,0.7
,TE4621,Thiết bị - Hệ thống tàu thủy và phương tiện nổi,3(3-1-0-6),3,4,0.7
,TE4632,Công nghệ sửa chữa tàu và phương tiện nổi,2(2-1-0-4),2,3,0.7
,ET2072,Lý thuyết thông tin,2(2-0-1-4),2,3.5,0.7
,ET3241,Điện tử tương tự II,2(2-0-1-4),2,3.5,0.7
,ET2011,Kỹ thuật điện tử,4(4-0-0-8),4,4,0.7
,BF3815,Quá trình và thiết bị chuyển khối,2(2-0-0-4),2,2,0.7
,BF3816,Quá trình và thiết bị truyền nhiệt,2(2-0-0-4),2,2,0.7
,BF3831,Các phương pháp phân tích và kiểm tra chất lượng thực phẩm(CN),3(2-0-2-6),3,5,0.7
,BF3817,Đồ án I - Quá trình thiết bị,2(0-0-4-4),2,4,0.7
