,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,JP2112,Tiếng Nhật 4,3(0-6-0-6),0,6,0.6
,JP2123,Tiếng Nhật 5,4(0-8-0-8),4,8,0.6
,JP2124,Tiếng Nhật 6,4(0-8-0-8),4,8,0.6
,JP2125,Tiếng Nhật 7,3(0-6-0-6),3,6,0.6
,TEX5172,Merchandise trong sản xuất công nghiệp may,2(2-1-0-4),2,3,0.6
,TEX5222,Công nghệ sản phẩm may từ vật liệu đặc biệt,3(2-2-0-6),3,4,0.7
,TEX5162,Thiết kế mỹ thuật sản phẩm may,3(2-2-0-6),3,5,0.7
,TEX5122,Tâm lý và hành vi khách hàng thời trang,2(1-2-0-4),2,3,0.7
,TEX5192,Tạo mẫu thời trang 3D,3(0-0-6-6),3,9,0.5
,TEX5202,Đồ án thiết kế và phát triển sản phẩm may,3(0-0-6-6),3,6,0.5
,TEX5195,Đồ án thiết kế bộ sưu tập thời trang công nghiệp,3(0-0-6-6),3,6,0.5
,TEX5185,Thương hiệu thời trang,2(1-2-0-4),2,3,0.7
,TEX5952,Thực tập kỹ sư,3(0-0-6-12),3,7.5,0.5
,TEX5962,Đồ án kỹ sư,9(0-18-0-36),9,22.5,0.5
,TEX5972,Thực tập kỹ sư,3(0-0-6-12),3,7.5,0.5
,TEX5982,Đồ án kỹ sư,9(0-18-0-36),9,22.5,0.5
,TEX5992,Thực tập kỹ sư,3(0-0-6-12),3,7.5,0.5
,TEX5902,Đồ án kỹ sư,9(0-18-0-36),9,22.5,0.5
,TEX5171,Sợi kiểu và ứng dụng,2(2-0-0-4),2,2,0.7
,TEX5181,Kỹ thuật kéo sợi xơ dài,3(3-1-0-4),3,4,0.7
