,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT2140,Điện tử cho CNTT lab,2(0-4-0-4),2,4,0.5
,IT3103,Lập trình hướng đối tượng,3(2-1-1-6),3,4.5,0.5
,IT4549,Phát triển phần mềm theo chuẩn kỹ năng ITSS,3(3-1-0-6),3,4,0.5
,IT3323,Xây dựng chương trình dịch,3(2-2-0-6),3,4,0.5
,IT5125,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5
,JP1132,Tiếng Nhật 3,3(0-6-0-6),0,6,0.7
,JP2111,Tiếng Nhật 4,3(0-6-0-6),0,6,0.7
,IT3420E,Electronics for Information Technology,2(2-1-0-4),2,3,0.5
,IT4110E,Scientific computing,3(3-1-0-6),3,4,0.7
,IT4172E,Signal processing,2(2-1-0-4),2,3,0.7
,IT4593E,Introduction to Communication Enginieering,2(2-1-0-4),2,3,0.7
,IT3170E,Applied Algorithms,2(2-0-1-4),2,3.5,0.6
,IT4015E,Introduction to Information Security,3(3-1-0-6),3,4,0.6
,IT5023E,Graduation Research 1,2(0-0-4-4),2,4,0.5
,IT5024E,Graduation Research 2,2(0-0-4-4),2,4,0.5
,IT4549E,ITSS Software Development,3(3-1-0-6),3,4,0.5
,EM4448Q,Kiểm soát chất lượng,2(2-1-0-4),2,3,0.6
,MSE4162,Hỏa luyện,2(2-0-0-4),2,2,0.7
,MSE4163,Ứng dụng của thép và hợp kim,2(2-0-0-4),2,2,0.7
,MSE4259,Công nghệ tạo hình tấm,3(2-1-0-6),3,3,0.7
