,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX5852,Trang phục thông minh,2(2-0-0-4),2,2,0.7
,TEX5206,Quản lý chuỗi cung ứng dệt may,2(2-0-0-4),2,2,0.7
,TEX5076,Định mức lao động dệt may,2(2-0-0-4),2,2,0.7
,TEX5096,Phân tích kinh doanh dệt may,2(2-0-0-4),2,2,0.7
,TEX5900,Thực tập tốt nghiệp,6(0-0-12-24),6,12,0.5
,TEX5910,Đồ án tốt nghiệp kỹ sư,9(0-0-18-36),9,22.5,0.5
,MS4301,Thí nghiệm vật liệu polyme,1(0-0-2-2),1,3,0.7
,MS4302,Công nghệ vật liệu,2(2-1-0-4),2,3,0.7
,MS4304,Đồ án chuyên ngành polyme I,3(0-0-6-6),3,6,0.6
,EE3601E,Hệ thống đo và điều khiển công nghiệp,3(3-0-1-6),3,4.5,0.7
,EE3468,Hệ thống cung cấp điện,3(3-1-0-6),3,4,0.6
,CH5859,Thực tập cuối khóa Máy và thiết bị công nghiệp hóa chất,6(0-0-12-12),6,15,0.5
,EV4124,Ô nhiễm không khí trong nhà,2(2-1-0-4),2,3,0.7
,FL1159,Diễn thuyết trước công chúng,3(2-2-0-6),3,4,0.5
,FL1156,Viết tiếng Anh học thuật 2,3(2-1-0-6),3,3,0.5
,FL1155,Tiếng Anh học thuật 2,3(2-2-0-6),3,4,0.5
,FL1158,Viết tiếng Anh học thuật 3,3(3-1-0-6),3,4,0.5
,FL1160,Tư duy phản biện,3(2-2-0-6),3,4,0.5
,MS4303,Thực hành chế tạo vật liệu polyme,2(2-1-0-4),2,3,0.7
,MS4305,Cấu trúc và tính chất polyme,3(3-0-0-6),3,3,0.7
