,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM3537,Các vấn đề đương đại về công nghệ tài chính,3(3-1-0-6),3,4,0.5
,EM4736,Kế toán quản trị,3(3-1-0-6),3,4,0.5
,EM4401,Quản trị năng suất trong sản xuất,3(2-1-1-6),3,4.5,0.5
,EM1622,Academic Writing and Presentation,3(2-2-0-6),3,4,0.6
,EM1422,Academic Writing and Presentation,3(2-2-0-6),3,4,0.5
,BF3705E,Di truyền học và Sinh học phân tử,3(2-2-0-6),3,4,0.7
,EM4453,Đồ án nghiên cứu (Quản lý công nghiệp Khoa học),8(0-0-16-32),8,20,0.5
,EM1722,Academic Writing and Presentation,3(2-2-0-6),3,4,0.5
,EM1522,Academic Writing and Presentation,3(2-2-0-6),3,4,0.5
,TE4200E,Hệ thống điện và điện tử ô tô,3(3-0-1-6),3,4.5,0.5
,TE4210E,Thiết kế ô tô hiện đại,3(3-1-0-6),3,4,0.7
,TE4010E,Công nghệ lưu trữ năng lượng,2(2-1-0-4),2,3,0.6
,TE3090E,Đồ án kỹ thuật ô tô,2(0-0-4-4),2,4,0.5
,ME3131,Đồ án chi tiết máy,2(0-0-4-4),2,4,1
,IT4023E,Data Visualization,2(2-1-0-4),2,3,0.6
,IT3930E,Project II,2(0-0-4-8),2,4,0.7
,IT3940E,Project III,3(0-0-6-12),3,6,0.7
,IT4043E,Big Data Storage and Processing,3(3-1-0-6),3,4,0.6
,IT4063E,Introduction to Business Analytics,2(2-1-0-4),2,3,0.6
,IT3120E,Phân tích thiết kế hệ thống,2(2-1-0-4),2,3,0.6
