,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4545E,Quản lý vận tải,3(3-1-0-6),3,4,0.5
,EM4100E,Giao dịch và đàm phán kinh doanh,3(3-1-0-6),3,4,0.6
,EM4110E,Quản trị kinh doanh thương mại quốc tế,3(3-1-0-6),3,4,0.6
,EM4456E,Quản trị logistics ứng dụng,3(0-0-3-6),3,4.5,0.5
,EM3415E,Quản trị tinh gọn,2(2-1-0-4),2,3,0.5
,EM3418E,ERP - Quản lý nguồn lực doanh nghiệp và Quy trình kinh doanh,3(2-1-1-6),3,4.5,0.5
,IT3011E,Cấu trúc dữ liệu và thuật toán,2(2-1-0-4),2,3,0.6
,IT4162E,Vi xử lý,2(2-1-0-4),2,3,0.7
,ME2021E,Technical Writing and Presentation,3(2-2-0-6),3,4,0.7
,ME2100E,Nhập môn cơ điện tử,3(2-1-2-6),3,6,0.7
,ME2201E,Đồ họa kỹ thuật II,2(2-1-0-4),2,3,0.7
,ET1017,Nhập môn kỹ thuật y sinh,2(2-1-0-4),2,3,0.7
,IT4012,Bảo mật thông tin,2(2-0-0-4),2,2,0.7
,IT4132E,System Program,2(2-0-0-4),2,2,0.7
,IT4262E,Network Security,2(2-0-0-4),2,2,0.7
,IT4152E,Network Software Architecture,2(2-0-0-4),2,2,0.7
,IT4652E,Internetworking,2(2-0-0-4),2,2,0.7
,IT4362E,Knowledge Engineering,2(2-0-0-4),2,2,0.7
,IT4212E,Realtime System,2(2-0-0-4),2,2,0.7
,IT4542E,Management of Software Development,2(2-0-0-4),2,2,0.6
