,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE5117,Thiêu kết và vê viên quặng,3(2-1-1-6),3,4.5,0.7
,MSE5118,Luyện thép lò điện,3(3-0-1-6),3,4.5,0.7
,MSE5119,Luyện thép lò thổi,2(2-0-0-4),2,2,0.7
,MSE5214,Cơ học vật liệu,3(2-1-0-6),3,3,0.7
,MSE5215,Cơ học mỏi và phá hủy,2(2-1-0-4),2,3,0.7
,MSE5216,Mô phỏng số tối ưu công nghệ tạo hình,3(2-1-0-6),3,3,0.7
,MSE5217,Đánh giá độ bền vật liệu,2(2-0-1-4),2,3.5,0.7
,MSE5218,Quản lý sản xuất và quản trị nhân lực,2(2-1-0-4),2,3,0.7
,MSE5219,Lập dự án xưởng tạo hình vật liệu,2(2-0-0-4),2,2,0.7
,MSE5311,Hợp kim hóa và biến tính,2(1-1-1-4),2,3.5,0.7
,MSE5312,Vật liệu và hỗn hợp làm khuôn,2(2-0-1-4),2,3.5,0.7
,MSE5313,Thiết bị đúc,3(3-0-0-6),3,3,0.7
,MSE5314,Vật liệu tổ hợp,3(3-0-1-6),3,4.5,0.7
,MSE5315,Đúc đặc biệt,2(2-0-1-4),2,3.5,0.7
,MSE5316,Lập dự án thiết kế xưởng đúc,2(2-1-0-6),2,3,0.7
,MSE5402,Tái sinh vật liệu kim loại màu,2(2-0-1-4),2,3.5,0.7
,EE4224,Hệ thống truyền động thuỷ lực và khí nén,2(2-0-1-4),2,3.5,0.7
,EE4344,Kỹ thuật Robot,2(2-1-0-4),2,3,0.75
,EE4421,Trang bị điện-điện tử các máy công nghiệp,2(2-1-0-4),2,3,0.7
,EE4431,Cơ sở của hệ mờ và mạng nơ ron,2(2-1-0-4),2,3,0.5
