,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM3112,Lịch sử các học thuyết kinh tế, ,2,3,0.7
,EM3130Q,Kinh tế lượng,3(3-1-0-6),3,4,0.7
,EM3140Q,Kinh tế quốc tế,2(2-1-0-4),2,3,0.7
,EM3150Q,Kinh tế phát triển,2(2-0-0-4),2,2,0.7
,EM3170Q,Văn hoá doanh nghiệp,2(2-0-0-4),2,2,0.8
,EM3181F,Khởi sự doanh nghiệp, ,4,6,0.7
,EM3190Q,Hành vi của tổ chức,2(2-1-0-4),2,3,0.5
,EM3210Q,Marketing cơ bản,3(3-1-0-6),3,4,0.7
,EM3210S,Marketing cơ bản, ,3,4,0.7
,EM3220Q,Luật kinh doanh,3(3-0-0-6),3,3,0.7
,EM3230Q,Thống kê ứng dụng,3(3-1-0-6),3,4,0.5
,EM3417Q,Quản trị sản xuất,3(2-2-0-6),3,4,0.5
,EM3500Q,Nguyên lý kế toán,3(3-1-0-6),3,4,0.5
,EM3510Q,Lý thuyết tài chính tiền tệ,3(3-0-0-6),3,3,0.5
,EM3520Q,Cơ sở quản trị tài chính,4(3-2-0-8),4,5,0.5
,EM3521F,Quản trị tài chính, ,2,3,0.7
,EM3911Q,Anh văn kinh tế I,2(2-1-0-4),2,3,0.7
,EM3912Q,Anh văn kinh tế II,2(2-0-0-4),2,2,0.7
,EM4120F,Phát triển thương mại, ,2,3,0.7
,EM4212Q,Phân tích kinh doanh,3(3-1-0-6),3,4,0.5
