,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ET6251,Kiểm tra thiết kế phần cứng số,2(2-1-0-4),2,3,0.7
,ET6530,Thị giác máy tính,3(3-1-0-6),3,4,0.7
,ET4700,Mạng phức hợp và ứng dụng,3(3-1-0-6),3,4,0.7
,ET6021,Xử lý tín hiệu số nâng cao,2(2-1-0-4),2,3,0.7
,ET4711,Lập trình web và ứng dụng di động,3(3-1-0-4),3,4,0.7
,ET6610,Kiến trúc máy tính nâng cao,2(2-1-0-4),2,3,0.7
,ET6560,Lý thuyết thông tin nâng cao và mã hóa kênh,2(2-1-0-4),2,3,0.7
,ET6570,Nguyên lý và thiết kế mạch siêu cao tần,2(2-1-0-4),2,3,0.7
,ET6061,Xử lý tín hiệu không gian - thời gian,2(2-1-0-4),2,3,0.7
,NE5006,Thiết kế hệ hạt nhân ứng dụng,3(1-4-0-6),3,5,0.7
,NE4117,Ứng dụng lò phản ứng hạt nhân,2(2-0-0-4),2,2,0.7
,NE5309,Kỹ thuật chụp ảnh công nghiệp,2(2-0-0-4),2,2,0.7
,NE5400,Đồ án chuyên ngành Kỹ thuật Hạt nhân Ứng dụng,3(0-0-6-6),3,6,0.5
,NE5407,Hóa phóng xạ,2(2-0-0-4),2,2,0.7
,NE5207,Kỹ thuật Vật lý Môi trường,2(2-0-0-4),2,2,0.7
,NE5410,Đồ án chuyên ngành Vật lý Y học Bức xạ và Môi trường,3(0-0-6-6),3,6,0.5
,NE5108,Xử lý dữ liệu thực nghiệm hạt nhân,2(1-2-0-4),2,3,0.7
,PH4550,Phân tích trực quan dữ liệu khoa học,2(1-1-1-4),2,3.5,0.7
,PH5021,Thực tập tốt nghiệp,6(0-0-12-24),6,15,0.5
,BF5742,Đồ án III – Kỹ sư CNSHMT,3(0-6-0-6),3,6,0.7
