,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF3460,Kỹ thuật đo lường và điều khiển quá trình công nghệ,3(3-1-0.5-4),3,5,0.8
,BF4150,"Công nghệ thịt,các sản phẩm thịt và phụ phẩm",2(2-0-1-4),2,3.5,0.7
,BF4190,CN Mỳ chính và các sản phẩm giàu axit amin,3(2-1-1-6),3,4.5,0.7
,BF4230,Tin học ứng dụng trong quản lý chất lượng,2(2-1-0-4),2,3,0.7
,BF4820,Ứng dụng tin học trong tính toán thiết kế,3(3-1-0-6),3,4,0.8
,BF4920,"Máy nghiền, cắt & tạo hình sản phẩm thực phẩm.",3(3-1-1-6),3,5.5,0.8
,MSE3240,Vật liệu kỹ thuật,3(3-1-1-6),3,5.5,0.8
,MSE4050,Cơ sở thiết kế nhà máy sản xuất gang thép,2(2-0-0-4),2,2,0.75
,MSE4100,Bảo vệ môi trường và sinh thái trong công nghiệp gang thép,2(2-0-0-4),2,2,0.75
,MSE4110,Đánh giá tác động môi trường trong công nghiệp gang thép,2(2-0.5-0-4),2,2.5,0.75
,MSE4120,Mô hình hoá và điều khiển quá trình luyện kim,2(2-0-0.5-4),2,3,0.75
,MSE4170,"Tính chất hoá lý, cấu trúc của thép và hợp kim",2(2-0-0-4),2,2,0.75
,MSE4200,Công nghệ vật liệu kim loại màu,3(3-1-0.5-6),3,5,0.7
,MSE4230,Đồ án môn học Thiết kế nhà máy luyện kim màu,1(0-1-0-8),1,2,0.7
,MSE4260,Công nghệ luyện và tái sinh kim loại- hợp kim màu,2(2-1-0.5-4),2,4,0.7
,MSE4270,Ứng dụng tin học trong CN vật liệu kim loại màu & compozit,2(2-2-0-4),2,4,0.7
,MSE4290,Vật liệu kết cấu sản xuất bằng phương pháp luyện kim bột,2(2-1-0.5-4),2,4,0.7
,MSE4310,Công nghệ luyện kim loại đất hiếm và phóng xạ,2(2-0.5-0-4),2,2.5,0.8
,MSE4340,Công nghệ sản xuất kim loại và hợp kim kỹ thuật điện,2(2-0-0.5-4),2,3,0.7
,MSE4430,Mô phỏng số quá trình đúc,2(2-0-1-4),2,3.5,0.7
