,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF4526E,Marketing thực phẩm,2(2-0-0-4),2,2,0.7
,BF4598E,Đồ án CNTP,2(0-1-3-4),2,4,0.7
,BF4988E,Thực tập kỹ thuật,2(0-1-4-4),2,4,0.5
,BF4998E,Đồ án tốt nghiệp,6(0-0-12-24),6,15,0.5
,ME5497,Công nghệ cán kéo,2(2-1-0-4),2,3,0.7
,ME4219,Tự động hóa quá trình hàn,3(3-1-0-6),3,4,0.7
,HE4304,Đồ án thiết kế HT và TB nhiệt,3(0-0-6-6),3,6,0.5
,HE4306,Đồ án thiết kế HT lạnh/ĐHKK,3(0-0-6-6),3,6,0.5
,CH5372,Các phương pháp phân tích đặc tính vật liệu,2(2-1-0-4),2,3,0.7
,IT4998,Đồ án nghiên cứu Cử nhân (Khoa học máy tính),8(0-0-16-32),8,20,0.5
,IT4999,Đồ án nghiên cứu Cử nhân (Kỹ thuật máy tính),8(0-0-16-32),8,20,0.5
,IT4998E,Đồ án nghiên cứu Cử nhân (Khoa học dữ liệu và Trí tuệ nhân tạo),8(0-0-16-32),8,20,0.5
,ET4920,Đồ án nghiên cứu Cử nhân (KT Điện tử - Viễn thông),8(0-0-16-32),8,20,0.5
,ET4920E,Đồ án nghiên cứu Cử nhân (CTTT Kỹ thuật y sinh),8(0-0-16-32),8,20,0.5
,MI4901,Đồ án nghiên cứu Cử nhân (Toán Tin),8(0-0-16-32),8,20,0.5
,NE4009,Đồ án nghiên cứu Cử nhân ( Kỹ thuật hạt nhân),8(0-0-16-32),8,20,0.5
,PH4009,Đồ án nghiên cứu Cử nhân (Vật lý kỹ thuật),8(0-0-16-32),8,20,0.5
,PH4019,Đồ án nghiên cứu Cử nhân (Vật lý lý thuyết và Vật lý toán),8(0-0-16-32),8,20,0.5
,BF4792,Đồ án nghiên cứu Cử nhân (Kỹ thuật sinh học),8(0-0-16-32),8,20,0.5
,BF4992,Đồ án nghiên cứu Cử nhân (Kỹ thuật thực phẩm),8(0-0-16-32),8,20,0.5
