,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4521Q,Nghiệp vụ ngân hàng,4(4-0-0-8),4,4,0.7
,EM4531Q,Thị trường chứng khoán,2(2-0-0-4),2,2,0.5
,EM4535Q,Phân tích tài chính,2(2-0-0-4),2,2,0.7
,EM4539Q,Định giá doanh nghiệp,2(2-0-0-4),2,2,0.7
,EM4720Q,Kế toán doanh nghiệp,4(3-2-0-8),4,5,0.5
,EM4725Q,Kiểm toán cơ bản,4(3-2-0-8),4,5,0.7
,EM4728Q,Kiểm soát nội bộ,2(2-1-0-4),2,3,0.7
,EM4732Q,Kế toán ngân hàng,3(3-0-0-6),3,3,0.6
,ENG1101,English Composition 1, ,3, ,0.7
,ENG1102,English Composition 2, ,3, ,0.7
,ENG2205,World Literature 1, ,3, ,0.7
,ENG2206,World Literature 2, ,3, ,0.7
,ET2000Q,Nhập môn kỹ thuật Điện tử Viễn thông,2(2-0-1-4),2,3.5,0.7
,ET2012Q,Kỹ thuật điện tử,2(2-0-1-4),2,3.5,0.7
,ET2020Q,Thực tập cơ bản,3(0-0-6-0),3,6,0.7
,ET2030Q,Ngôn ngữ lập trình,3(3-0-1-6),3,4.5,0.7
,ET2040Q,Cấu kiện điện tử,3(3-0-1-6),3,4.5,0.7
,ET2050Q,Lý thuyết mạch,3(3-0-1-6),3,4.5,0.7
,ET2060Q,Tín hiệu và hệ thống,3(3-1-0-6),3,4,0.7
,ET2070Q,Cơ sở truyền tin,2(2-0-1-4),2,3.5,0.7
