,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH5370,Công nghệ thuỷ tinh II,2(2-0-0-4),2,2,0.7
,CH5365,Thí nghiệm các chất kết dính vô cơ,1(0-0-2-2),1,3,0.7
,CH5366,Thí nghiệm gốm sứ,1(0-0-2-2),1,3,0.7
,CH5367,Thí nghiệm thuỷ tinh,1(0-0-2-2),1,3,0.7
,CH5368,Thí nghiệm vật liệu chịu lửa,1(0-0-2-2),1,3,0.7
,CH5508,Công nghệ màng,2(2-1-0-4),2,3,0.7
,CH5509,Chuyên đề quá trình thiết bị,2(2-1-0-4),2,3,0.7
,CH5268,Hoá học polyme,2(2-1-0-4),2,3,0.7
,CH5269,Hoá lý polyme,2(2-1-0-4),2,3,0.7
,CH5413,Thí nghiệm chuyên ngành công nghệ vô cơ,3(0-0-6-6),3,9,0.7
,TE3031E,Các nguồn năng lượng tái tạo và quản lý,3(3-0-0-6),3,3,0.7
,TE2030E,Động học máy,3(3-0-1-6),3,4.5,0.7
,CH3006E,Hóa lý,3(3-1-0-6),3,4,0.6
,CH3330E,Hóa phân tích,3(3-1-0-6),3,4,0.7
,CH2043E,Truyền nhiệt và Chuyển khối,3(3-1-0-6),3,4,0.7
,CH2014E,Hoá sinh đại cương,3(3-0-0-6),3,3,0.7
,CH4510E,Hoá dược đại cương,2(2-1-0-4),2,3,0.7
,CH4602E,Các nguyên lý về kỹ thuật quá trình,2(2-1-0-4),2,3,0.7
,BF2572E,Kỹ thuật các Quá trình trong CNTP II,3(2-1-1-6),3,4.5,0.7
,BF3525E,Quản lý chất lượng trong công nghiệp thực phẩm,3(3-0-0-6),3,3,0.7
