,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TE3200E,Kết cấu ô tô hiện đại,3(3-1-0-6),3,4,0.7
,TE2010E,Động lực học phân tích,2(2-1-0-4),2,3,0.7
,TE2601E,Kỹ thuật thủy khí,2(2-0-1-4),2,3.5,0.7
,EM1110E,Kinh tế học vĩ mô đại cương,3(3-1-0-6),3,4,0.6
,EM2301E,Tin học kinh tế đại cương,3(1-1-2-6),3,5,0.5
,EM3211E,Nguyên lý marketing,3(3-1-0-6),3,4,0.5
,CH1015E,Hóa học II,2(2-0-1-4),2,3.5,0.7
,CH2040E,Đại cương về kỹ thuật quá trình,3(3-1-0-6),3,4,0.7
,CH2041E,Cơ học chất lỏng,2(2-1-0-4),2,3,0.7
,BF2511E,Nhập môn Công nghệ thực phẩm,1(1-0-1-2),1,2.5,0.7
,BF2571E,Kỹ thuật các quá trình CNTP I,2(2-0-1-4),2,3.5,0.7
,TEX4472,Thiết kế trang phục đặc biệt,2(2-1-0-4),2,3,0.7
,MI2110Q,Phương pháp tính và Matlab,3(2-0-2-6),3,5,0.5
,IT3073Q,Hệ điều hành,3(3-0-1-6),3,4.5,0.7
,MSE2013,Khoa học vật liệu đại cương,2(2-1-0-4),2,3,0.7
,CH3480E,Thí nghiệm quá trình thiết bị I,1(0-0-2-2),1,3,1
,EM1800E,Nhập môn Phân tích kinh doanh,2(1-2-0-4),2,3,0.5
,EM2730,Báo cáo tài chính,2(2-1-0-4),2,3,0.5
,CH3200E,Hóa hữu cơ I,3(3-1-0-6),3,4,0.7
,CH1018E,Hóa học I,2(2-1-0-4),2,3,0.5
