,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4419E,Hệ thống sản xuất tích hợp máy tính,3(3-1-0-6),3,4,0.5
,EM4420E,Quản lý bảo trì công nghiệp,2(2-1-0-4),2,3,0.5
,EM4423E,Thiết kế hệ thống sản xuất,2(2-1-0-4),2,3,0.5
,EM4429E,Quản trị mua sắm,2(2-1-0-4),2,3,0.5
,EM4434E,Kỹ thuật ra quyết định đa biến,2(2-1-0-4),2,3,0.5
,EM4445E,Quản lý vận tải,2(2-1-0-4),2,3,0.7
,EM4447E,Quản lý vận hành dịch vụ,3(3-1-0-6),3,4,0.5
,EM4453E,Chuyên đề nghiên cứu,2(0-0-4-8),2,6,0.5
,EM4201E,Quan hệ lao động,3(1-1-2-6),3,5,0.5
,EM4454E,Chuyên đề 1,2(0-0-4-8),2,6,0.5
,EM4457E,Lập kế hoạch và điều độ sản xuất (BTL),3(2-2-0-6),3,4,0.5
,TEX4046,Thực hành phân tích và thiết kế vải I,3(0-0-6-6),3,6,0.5
,FL1131,Tiếng Anh cơ sở 1,4(2-4-0-8),0,6,0.5
,HE4300,Đồ án thiết kế hệ thống năng lượng,3(0-0-6-6),3,6,0.7
,EM4522E,Quản trị tài chính (BTL),3(2-2-0-6),3,4,0.5
,EM4001E,Chuyên đề,3(0-0-3-6),3,4.5,0.5
,EM4033E,Quản trị rủi ro ứng dụng,3(0-0-3-6),3,4.5,0.5
,EM4302E,Phân tích kinh doanh ứng dụng,3(0-0-3-6),3,4.5,0.5
,EM3424E,Quản trị bán lẻ,3(3-1-0-6),3,4,0.5
,EM3434E,E-Logistics,3(2-2-0-6),3,4,0.5
