,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TE5831,Tải trọng và độ bền kết cấu vật bay (BTL),3(2-2-0-6),3,4,0.7
,TE5841,Ứng dụng phương pháp số trong tính toán kết cấu hàng không (BTL),3(2-2-0-6),3,4,0.7
,ME4356,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,ME4366,Đồ án tốt nghiệp Kỹ sư,9(0-0-18-18),9,22.5,0.5
,IT5130,Đồ án tốt nghiệp Kỹ sư,12(0-0-24-48),12,30,0.5
,MSE5112,Kỹ thuật luyện thép lò thổi,2(2-0-0-4),2,2,0.7
,MSE5122,Thiêu kết và tạo viên quặng,2(2-0-0-4),2,2,0.7
,MSE5170,Xử lý sự cố trong nhà máy gang thép,2(2-0-0-4),2,2,0.7
,MSE5116,Đồ án thiết kế quá trình công nghệ gang thép,2(0-4-0-4),2,4,0.7
,IT3074,Hệ điều hành,2(2-1-0-4),2,3,0.7
,BIT3080,Mạng máy tính,3(3-1-0-6),3,4,0.7
,BIT3090,Cơ sở dữ liệu,3(3-1-0-6),3,4,0.7
,BIT4030,Nhập môn hệ quản trị CSDL,2(1-2-0-4),2,3,0.7
,BIT3100,Lập trình hướng đối tượng,2(2-1-0-4),2,3,0.7
,BIT4170,Xử lý tín hiệu số,2(2-1-0-4),2,3,0.7
,BIT4590,Lý thuyết thông tin,2(2-1-0-4),2,3,0.7
,BIT3910,Project 1,3(0-0-6-12),3,6,0.7
,BIT4160,Vi xử lý,3(3-1-0-6),3,4,0.7
,BIT4040,Trí tuệ nhân tạo,3(3-1-0-6),3,4,0.7
,BIT3120,Phân tích và thiết kế HTTT,2(2-1-0-4),2,3,0.7
