,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MS3313,Thí nghiệm vật liệu cao su,1(0-0-2-2),1,3,0.7
,MS5406,Đồ án Thiết kế dây chuyền sản xuất,3(0-6-0-6),3,6,0.6
,MS5408,Chuyên đề 1,1(2-0-0-2),1,2,0.7
,MS5409,Vật liệu bao bì,2(2-1-0-4),2,3,0.7
,MS5410,Đồ án Thiết kế SP và dây chuyền SX bao bì,3(0-6-0-6),3,6,0.6
,MS5411,Kiểm soát chất lượng bao bì,2(2-1-0-4),2,3,0.7
,MS5412,Vật liệu in bảo mật,2(2-1-0-4),2,3,0.7
,MS5413,Các quy định về bao bì,2(2-1-0-4),2,3,0.7
,MS5414,Kỹ thuật in 3D,2(2-1-0-4),2,3,0.7
,MS5415,Bao bì thực phẩm - y tế,2(2-1-0-4),2,3,0.7
,MS5416,Chuyên đề 2,1(2-0-0-2),1,2,0.7
,MS5417,Tự động hóa trong máy in,2(2-1-0-4),2,3,0.7
,MS5418,TN kiểm soát chất lượng bao bì,1(0-0-2-2),1,3,0.7
,MS5419,Tính bền vững và môi trường trong CN bao bì,2(2-1-0-4),2,3,0.7
,MS5491,Thực tập kỹ sư,6(0-0-12-12),6,15,0.5
,MS5492,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9,22.5,0.5
,MS5313,Quản trị dự án sản xuất vật liệu Polyme và compozit,2(2-1-0-4),2,3,0.7
,MS4314,Cơ chế phá huỷ vật liệu polyme compozit,2(2-0-1-4),2,3.5,0.7
,MS4315,Cơ sở bám dính vật liệu polyme,2(2-0-1-4),2,3.5,0.7
,MS4316,Kỹ thuật vật liệu sơn,2(2-0-1-4),2,3.5,0.7
