,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4768,Nhập môn khai phá dữ liệu,3(3-1-0-6),3,4,0.7
,IT4784,Lập trình JAVA,2(2-0-0-4),2,2,0.7
,IT4786,Lập trình hệ thống,3(3-0-0-6),3,3,0.7
,IT4866,Học máy,2(2-1-0-4),2,3,0.7
,IT4876,Nhập môn chương trình dịch,2(2-1-0-4),2,3,0.7
,IT4885,Mô hình và thuật toán Internet phổ biến,3(3-1-0-6),3,4,0.6
,IT4886,Kỹ nghệ Phần mềm hướng dịch vụ,3(3-1-0-6),3,4,0.7
,IT4887,Mạng không dây và phát triển ứng dụng di động,3(3-1-0-6),3,4,0.7
,ME4028,Mô hình hóa vật liệu composite,3(3-1-0-6),3,4,0.7
,ME4165,"Máy dập CNC, PLC",2(2-1-0-4),2,3,0.7
,ME4185,MH hóa và MP số QT biến dạng,2(2-1-0-6),2,3,0.7
,MI5100,Mô hình mô phỏng các hệ sinh thái,3(3-1-0-6),3,4,0.7
,MSE4217,Lý thuyết cán,3(3-0-0-6),3,3,0.7
,MSE4331,Mô hình hóa và mô phỏng quá trình đúc,3(2-1-1-4),3,4.5,0.7
,MSE4351,Lập dự án và thiết kế xưởng đúc,2(2-1-0-6),2,3,0.7
,MSE5713,Mô hình hóa và mô phỏng quá trình đúc,2(2-0-0-4),2,2,0.7
,MSE5714,Hợp kim hệ sắt,2(2-1-0-4),2,3,0.7
,MSE5715,Lý thuyết hợp kim hóa,2(2-0-0-4),2,2,0.7
,MSE5814,Mô phỏng số quá trình cán,2(2-0-0-4),2,2,0.7
,NE5102,Hệ thống cung cấp nhiệt và làm mát,3(3-0-0-6),3,3,0.7
