,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EV5129,Mô hình hóa sự vân chuyển các chất ô nhiễm trong nước ngầm,2(2-1-0-4),2,3,0.7
,EV5152,Chuyên đề kỹ thuật môi trường,2(2-0-0-4),2,2,0.7
,EV5198,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
,EV5199,Đồ án kỹ sư,9(0-0-18-36),9,22.5,0.5
,EE4164,Hệ sự kiện rời rạc,2(2-1-0-4),2,3,0.7
,EE5456,Học máy,2(2-1-0-4),2,3,0.7
,EE5250,Xử lý tín hiệu,2(2-1-0-4),2,3,0.7
,EE5426,Thiết kế hệ thống biến đổi điện năng,2(2-1-0-4),2,3,0.7
,EE5247,Nhà máy số,2(2-1-0-4),2,3,0.7
,EE4559,Điều khiển truyền động điện,2(2-1-0-4),2,3,0.7
,EE4820,Thực tập kỹ sư,6(0-0-12-12),6,15,0.5
,HE5416,Kỹ thuật xử lý nhiệt ẩm,3(3-1-0-6),3,4,0.7
,BF2702E,Hoá sinh,4(4-0-0-8),4,4,0.7
,BF2703E,Thí nghiệm hóa sinh,2(0-0-4-4),2,4,0.7
,BF3701E,Vi sinh vật I,3(3-0-0-6),3,3,0.7
,BF3702E,Thí nghiệm vi sinh vật,2(0-0-4-4),2,4,0.7
,EE3601,Hệ thống đo và truyền thông công nghiệp,2(2-0-0-4),2,2,0.7
,TE6002,Đồ án kỹ sư (Ô tô 2),9(0-12-6-36),9,22.5,0.5
,HE5001,Thực tập cuối khóa kỹ sư,6(0-0-12-12),6,15,0.5
,NE5511,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
