,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,1DL610,Software Testing, ,3,0,1
,1DL350,E-commerce Project, ,6,0,1
,1DL620,Platform-Spanning Systems, ,3,0,1
,1DT072,Secure Computer Systems I, ,3,0,1
,1DT340,Degree Project C in Computer Science, ,8,0,1
,1DL340,Artificial Intelligence, ,3,0,1
,1DT063,Real Time Systems I, ,3,0,1
,1DL360,Data Mining I, ,3,0,1
,1DL450,Advanced Functional Programming, ,3,0,1
,1DT075,Cryptology, ,3,0,1
,EM4811,Dự báo kinh doanh,2(2-1-0-4),2,3,0.5
,MI4064,Khoa học dữ liệu ứng dụng trong kinh doanh,3(1-1-2-6),3,5,0.5
,EM1300F,Nhập môn kinh doanh,2(2-1-0-6),2,3,0.7
,EM3211F,Phương pháp nghiên cứu trong kinh doanh,2(2-1-0-6),2,3,0.7
,EM4314F,Nhập môn hành vi người tiêu dùng,2(2-1-0-6),2,3,0.7
,EM3230F,Thống kê ứng dụng doanh nghiệp,3(2-2-0-6),3,4,0.7
,EM3220F,Luật kinh doanh cơ bản,2(2-1-0-4),2,3,0.7
,EM3110F,Kinh tế học vĩ mô,3(3-1-0-6),3,4,0.7
,EM4218F,Hệ thống thông tin quản lý,2(2-1-0-4),2,3,0.7
,EM3510F,Lý thuyết tài chính tiền tệ,2(2-1-0-4),2,3,0.7
