,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE5198,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
,MSE5199,Đồ án kỹ sư,9(0-0-18-36),9,22.5,0.5
,BF5548,Thiết kế thiết bị truyền nhiệt chuyển khối trong sản xuất thực phẩm,3(3-0-1-6),3,4.5,0.7
,EE6868,Động cơ điện và điều khiển,3(3-0-1-6),3,4.5,0.7
,ME5001,Quản trị dự án KTCĐT,2(2-1-0-4),2,3,0.7
,ME6603,Máy và TB công nghệ cao,2(2-1-0-4),2,3,0.7
,ME5666,Đồ án Hệ thống sản xuất tự động,3(0-0-6-6),3,6,0.5
,ME5777,Đồ án thiết bị tự động,3(0-0-6-6),3,6,0.5
,ME5888,Đồ án Robot,3(0-0-6-6),3,6,0.5
,ME6605,Hệ điều hành robot ROS,2(2-1-0-4),2,3,0.7
,EV5251,Đánh giá rủi ro sinh thái,2(2-1-0-4),2,3,0.7
,EV5260,Đạo đức môi trường,2(2-0-0-4),2,2,0.7
,ME6612,Cảm biến nano đo các đại lượng khác điện,2(1-1-0-4),2,2,0.7
,ME5999,Đồ án Hệ thống CĐT thông minh,3(0-0-6-6),3,6,0.5
,IT6230,Phân tích và thiết kế hệ thống nhúng,2(2-0-1-4),2,3.5,0.7
,ME6371,Hệ thống vi cơ,3(3-1-0-6),3,4,0.7
,ME5419,Trí tuệ nhân tạo tính toán trong thiết kế,2(2-1-0-4),2,3,0.7
,ME5896,Thiết kế dẫn động các hệ thống cơ điện tử,2(2-1-0-4),2,3,0.7
,ME5899,Thị giác robot,2(2-1-0-4),2,3,0.7
,ME5002,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5
