,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,PH4037,TN CN vật liệu điện tử,2(0-0-4-4),2,6,1
,PH4317,Mô phỏng mức nguyên tử,3(2-1-1-6),3,4.5,0.7
,PH4327,Cơ học nano cho VL và VL sinh học,3(2-2-0-6),3,4,0.7
,PH4730,Quang tử,2(2-0-0-4),2,2,0.7
,PH4820,Thực tập công nghệ vi hệ thống,3(0-0-6-6),3,6,1
,PH4830,Lý thuyết thiết kế mạch tích hợp,3(2-1-1-6),3,4.5,0.7
,TE3602,Kỹ thuật thủy khí,2(2-1-0-4),2,3,0.6
,TE4000,Thực tập kỹ thuật,2(0-0-4-4),2,4,1
,TE4004,Thực tập kỹ thuật,2(0-0-6-4),2,4,1
,TE4005,Thực tập kỹ thuật,2(0-0-4-4),2,4,1
,TE4010,Thí nghiệm động cơ đốt trong,3(3-0-1-6),3,9,0.7
,TE4020,"Kỹ thuật bảo dưỡng, sửa chữa ĐCĐT",3(3-0-1-6),3,4.5,0.7
,TE4050,Trang bị năng lượng tàu thủy,3(3-1-0-6),3,4,0.7
,TE4200,Hệ thống điện và điện tử ô tô,3(3-0-1-6),3,4.5,0.5
,TE4210,Thiết kế tính toán ô tô,3(3-1-0-6),3,4,0.6
,TE4220,Công nghệ khung vỏ ô tô,2(2-0-0-4),2,2,0.6
,TE4440,Truyền động thủy động,3(3-1-0-6),3,4,0.6
,TE4450,Lý thuyết điều chỉnh tự động bằng các CCTK,3(3-1-0-6),3,4,0.6
,TE4470,Truyền động thủy lực thể tích,2(2-0-1-4),2,3.5,0.7
,TE4480,Lý thuyết cánh II,2(2-0-1-4),2,3.5,0.6
