,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF5591,Thực tập kỹ sư,6(0-0-12-12),6,15,0.5
,BF5592,Đồ án tốt nghiệp kỹ sư,9(0-18-0-18),9,22.5,0.5
,BF5547,Mô hình hóa các quá trình công nghệ thực phẩm,2(2-0-0-4),2,2,0.7
,MS2223,Trường điện từ trong vi điện tử,3(3-0-0-6),3,3,0.6
,MS3223,Công nghệ phòng sạch,2(2-0-1-4),2,3.5,0.7
,MS3224,Quy hoạch thực nghiệm trong kỹ thuật,2(2-1-0-4),2,3,0.6
,ME2016E,Vẽ kỹ thuật I,2(2-1-0-4),2,3,0.7
,ME2030E,Cơ khí đại cương,2(2-1-0-4),2,3,0.7
,FL1151,Tiếng Anh giao tiếp 1,3(2-2-0-6),3,4,0.5
,FL1152,Tiếng Anh học thuật 1,3(2-2-0-6),3,4,0.5
,FL3571,Kỹ năng giao tiếp,2(2-0-0-4),2,2,0.7
,FL1153,Viết tiếng Anh học thuật 1,2(2-1-0-4),2,3,0.5
,MS1220,Vật liệu nano và công nghệ nano,3(3-0-1-6),3,4.5,0.7
,MS3220,Thiết kế lập trình cho kỹ thuật vi điện tử,2(2-1-0-4),2,3,0.7
,MS3210,Linh kiện vi điện tử mạch tích hợp,3(3-0-0-6),3,3,0.7
,MS3221,IoT trong kỹ thuật vi điện tử,2(2-1-0-4),2,3,0.6
,MS3222,Công nghệ nano trong kỹ thuật vi điện tử,2(2-0-0-4),2,2,0.6
,MS3212,Phân tích và thiết kế mạch tích hợp số-tương tự,3(3-0-0-6),3,3,0.6
,MS3225,Cơ sở đóng gói linh kiện vi điện tử,2(2-0-1-4),2,3.5,0.7
,MS3214,Đồ án I,3(0-0-6-6),3,6,0.6
