,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE3288,Lý thuyết điều khiển tuyến tính,3(3-1-0-6),3,4,0.5
,EE3426,Hệ thống cung cấp điện (BTL),3(3-1-0-6),3,4,0.7
,EE3482,Vật liệu điện,3(3-0-1-6),3,4.5,0.7
,EE3491,Kỹ thuật lập trình,2(2-1-0-4),2,3,0.6
,EM3300,Quản trị quy trình kinh doanh,2(2-1-0-4),2,3,0.5
,EM3310,Mô phỏng hoạt động kinh doanh,2(2-1-0-4),2,3,0.5
,EM3526,Anh văn chuyên ngành Kế toán,2(2-1-0-4),2,3,0.5
,EM3527,Anh văn chuyên ngành TCNH,2(2-1-0-4),2,3,0.5
,EM3600,Phân tích dữ liệu và Tri thức kinh doanh,3(2-1-1-6),3,4.5,0.6
,EM4130,Kinh tế đầu tư,3(3-1-0-6),3,4,0.6
,EM4425,Mô hình tối ưu,2(2-1-0-4),2,3,0.5
,EM4430,Quản trị đổi mới,2(2-1-0-4),2,3,0.5
,EV2101,Thủy lực trong công nghệ môi trường,3(2-1-1-6),3,4.5,0.6
,EV2102,Truyền nhiệt trong công nghệ môi trường,2(2-1-0-4),2,3,0.7
,EV2111,Kỹ thuật môi trường đại cương,3(2-2-0-6),3,4,0.7
,EV3103,Chuyển khối trong công nghệ môi trường,3(2-1-1-6),3,4.5,0.6
,EV3104,Kỹ thuật phản ứng,2(2-1-0-4),2,3,0.6
,EV3105,Hóa sinh môi trường,3(3-0-1-6),3,4.5,0.65
,EV3106,Hóa học môi trường,3(3-0-1-6),3,4.5,0.6
,EV3107,Vi sinh môi trường,3(3-0-1-6),3,4.5,0.65
