,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4190,Thực tập kỹ thuật,2(0-0-4-10),2,4,0.6
,MSE4210,Công nghệ vật liệu bột,3(3-1-1-6),3,5.5,0.7
,MSE4220,Công nghệ vật liệu siêu sạch,2(2-1-0-4),2,3,0.7
,MSE4240,Công nghệ vật liệu compozit,2(2-1-0.5-4),2,4,0.7
,MSE4250,Công nghệ vật liệu quý hiếm,2(2-1-0.5-4),2,4,0.7
,MSE4280,Công nghệ vật liệu bột mịn và siêu mịn,2(2-1-0.5-4),2,4,0.7
,MSE4300,Điện phân nhôm,2(2-0-0.5-4),2,3,0.8
,MSE4320,Công nghệ vật liệu bán dẫn,2(2-1-0-4),2,3,0.7
,MSE4330,Công nghệ vật liệu ceramic,2(2-1-0-4),2,3,0.7
,MSE4350,Công nghệ điện phân trong dung dịch nước,2(2-1-0.5-4),2,4,0.7
,MSE4390,Công nghệ chế tạo các loại gang cầu,2(2-0-1-4),2,3.5,0.7
,MSE4400,Hợp kim đúc,2(2-0-1-4),2,3.5,0.8
,MSE4410,Vật liệu khuôn cát,2(2-0-1.5-4),2,4,0.8
,MSE4420,Công nghệ khuôn đúc,2(2-1-0.5-6),2,4,0.7
,MSE4440,Đồ án môn học Thiết kế đúc và CAD,1(0-1-0-8),1,2,0.7
,MSE4441,Thiết kế đúc trên SOLIDWORKS,1(1-2-0-4),1,3,0.7
,MSE4450,Các phương pháp đúc đặc biệt,2(2-0-1-4),2,3.5,0.7
,MSE4470,Thiết bị đúc,2(2-1-0-4),2,3,0.7
,MSE4490,Các quá trình đông đặc có điều khiển,2(2-0-0.2-2),2,2,0.7
,MSE4500,Tái sinh phế liệu kim loại đúc,2(2-0-0.5-2),2,3,0.7
