,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4430Q,Quản trị đổi mới,2(2-1-0-4),2,3,0.5
,EM4431Q,Quản trị logistics,3(2-2-0-6),3,4,0.6
,EM4432F,Nhập môn về chuỗi cung ứng, ,2,3,0.7
,EM4432Q,Quản trị chuỗi cung ứng,3(3-1-0-6),3,4,0.5
,EM4435F,Quản lý dự án, ,2,3,0.7
,EM4435Q,Quản trị dự án,3(3-1-0-6),3,4,0.5
,EM4440Q,Cải tiến năng suất,3(2-2-0-6),3,4,0.5
,EM4442F,Quản lý vật tư, ,2,3,0.7
,EM4442Q,Quản lý dự trữ và kho hàng,2(2-1-0-4),2,3,0.5
,EM4443Q,Nhập môn ngành Quản lý công nghiệp,2(2-1-0-6),2,3,0.7
,EM4444Q,Mô hình tối ưu,3(3-1-0-6),3,4,0.5
,EM4445Q,Quản lý vận tải,2(2-1-0-4),2,3,0.5
,EM4450Q,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,EM4451Q,Khóa luận tốt nghiệp,8(0-0-16-16),8,20,0.5
,EM4452Q,Kỹ thuật ra quyết định đa biến,2(2-1-0-4),2,3,0.5
,EM4453Q,Chuyên đề nghiên cứu,2(0-0-4-8),2,4,0.7
,EM4454Q,Chuyên đề I,2(0-0-4-8),2,4,0.5
,EM4455Q,Chuyên đề II,4(0-0-8-16),4,10,0.5
,EM4512F,Chế độ thuế khóa, ,2,3,0.7
,EM4512Q,Thuế và hệ thống thuế,3(3-0-0-6),3,3,0.6
