,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT3941,Đồ án 3: Định hướng công nghệ,3(0-0-6-6),3,6,0.5
,MSE2050,Phương pháp tính toán vật liệu,3(2-2-0-6),3,4,0.6
,MSE2060,Thí nghiệm 1,2(0-0-4-4),2,6,0.6
,MSE2228,Vật liệu học,2(2-0-1-4),2,3.5,0.7
,NE3015,Vật lý hạt nhân,3(2-1-1-6),3,4.5,0.7
,NE3016,Tương tác bức xạ với vật chất,2(1-1-1-4),2,3.5,0.7
,NE3017,Phương pháp Monte Carlo trong kỹ thuật hạt nhân,2(1-2-0-4),2,3,0.7
,NE3025,Đầu dò bức xạ,3(2-1-1-6),3,4.5,0.7
,NE3026,Đo đạc thực nghiệm hạt nhân,3(2-1-1-6),3,4.5,0.7
,NE3027,PP tính toán số và lập trình ứng dụng,3(2-2-0-6),3,4,0.7
,NE3035,Liều lượng học và an toàn bức xạ,2(2-0-0-4),2,2,0.7
,NE3036,Che chắn bức xạ,3(2-1-1-6),3,4.5,0.7
,NE3037,Cơ sở máy gia tốc,2(2-0-0-4),2,2,0.7
,NE3038,Kỹ thuật phân tích hạt nhân,3(2-0-2-6),3,5,0.6
,NE3041,Kỹ thuật điện tử,3(2-1-1-6),3,4.5,0.7
,NE3042,Điện tử số hạt nhân,3(2-0-2-6),3,5,0.7
,NE3043,Thiết bị hạt nhân,3(2-1-1-6),3,4.5,0.7
,NE3051,Thực tập cơ sở,2(0-0-4-4),2,4,0.7
,NE3052,Thực tập kỹ thuật hạt nhân,4(0-0-8-8),4,8,0.7
,PH3400,"Cơ sở quang học, quang ĐT",3(2-1-1-6),3,4.5,0.7
